"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"GET&amp;D","EQ","09-Nov-2018","        233.15","        235.70","        244.50","        232.55","        234.45","        234.00","        238.12","      60095","            14310017.30","       2938","      27875","         46.38"
"GET&amp;D","EQ","12-Nov-2018","        234.00","        234.10","        235.90","        227.05","        227.40","        228.00","        229.90","      36977","             8501193.95","       1365","      28515","         77.12"
"GET&amp;D","EQ","13-Nov-2018","        228.00","        231.30","        233.00","        227.00","        228.60","        228.95","        229.60","      30607","             7027491.95","       1091","      22539","         73.64"
"GET&amp;D","EQ","14-Nov-2018","        228.95","        230.00","        232.95","        227.60","        228.50","        228.30","        229.49","      22120","             5076211.65","        813","      11510","         52.03"
"GET&amp;D","EQ","15-Nov-2018","        228.30","        228.00","        231.50","        225.10","        226.00","        226.35","        227.83","      22067","             5027429.15","        797","      14449","         65.48"
"GET&amp;D","EQ","16-Nov-2018","        226.35","        226.35","        239.50","        226.30","        232.85","        233.45","        233.88","      43442","            10160208.95","       2800","      27383","         63.03"
"GET&amp;D","EQ","19-Nov-2018","        233.45","        236.40","        238.00","        228.30","        228.60","        229.00","        231.24","      51145","            11826745.20","       2005","      36798","         71.95"
"GET&amp;D","EQ","20-Nov-2018","        229.00","        231.40","        231.40","        221.00","        222.75","        222.70","        224.76","      38054","             8553082.70","       1415","      23552","         61.89"
"GET&amp;D","EQ","21-Nov-2018","        222.70","        225.90","        239.00","        222.75","        235.60","        236.30","        233.78","      76724","            17936360.15","       2493","      42312","         55.15"
"GET&amp;D","EQ","22-Nov-2018","        236.30","        234.00","        245.00","        230.30","        245.00","        243.75","        242.49","     588237","           142642816.30","       8033","     515780","         87.68"
"GET&amp;D","EQ","26-Nov-2018","        243.75","        244.00","        248.65","        240.15","        247.00","        247.30","        244.75","     165016","            40387206.65","       2432","     139606","         84.60"
"GET&amp;D","EQ","27-Nov-2018","        247.30","        247.30","        247.45","        239.70","        239.90","        240.30","        242.77","      18162","             4409260.25","        724","      12318","         67.82"
"GET&amp;D","EQ","28-Nov-2018","        240.30","        240.65","        252.80","        238.80","        243.95","        242.85","        247.19","      67035","            16570663.25","       2483","      25505","         38.05"
"GET&amp;D","EQ","29-Nov-2018","        242.85","        245.00","        245.65","        232.85","        234.00","        235.85","        239.03","      33221","             7940922.40","       1933","      20095","         60.49"
"GET&amp;D","EQ","30-Nov-2018","        235.85","        238.45","        238.45","        230.55","        231.00","        231.35","        232.58","      31212","             7259148.45","       1727","      25401","         81.38"
"GET&amp;D","EQ","03-Dec-2018","        231.35","        231.10","        234.50","        230.75","        233.00","        233.05","        232.90","      16499","             3842586.55","        706","       8549","         51.82"
"GET&amp;D","EQ","04-Dec-2018","        233.05","        232.10","        235.95","        230.50","        231.60","        232.40","        232.99","      29540","             6882408.95","       1752","      12117","         41.02"
"GET&amp;D","EQ","05-Dec-2018","        232.40","        230.30","        231.85","        226.50","        228.00","        227.55","        228.87","      10961","             2508672.75","       1216","       6840","         62.40"
"GET&amp;D","EQ","06-Dec-2018","        227.55","        227.75","        228.80","        222.95","        227.90","        226.45","        225.90","      15550","             3512796.50","       1685","       9773","         62.85"
"GET&amp;D","EQ","07-Dec-2018","        226.45","        227.00","        229.75","        220.20","        223.50","        223.00","        225.92","      53105","            11997425.95","       1828","      15635","         29.44"
"GET&amp;D","EQ","10-Dec-2018","        223.00","        221.00","        230.35","        218.80","        228.00","        227.75","        225.37","      23977","             5403757.10","        931","      15344","         63.99"
"GET&amp;D","EQ","11-Dec-2018","        227.75","        226.00","        241.00","        223.50","        241.00","        238.50","        234.00","     159090","            37227300.30","       1281","     143991","         90.51"
"GET&amp;D","EQ","12-Dec-2018","        238.50","        239.00","        248.80","        239.00","        247.00","        247.35","        244.64","      47859","            11708099.20","       1590","      23319","         48.72"
"GET&amp;D","EQ","13-Dec-2018","        247.35","        250.00","        265.10","        248.10","        261.00","        260.95","        255.78","      78962","            20197266.40","       2479","      40348","         51.10"
"GET&amp;D","EQ","14-Dec-2018","        260.95","        260.00","        274.00","        255.20","        258.00","        256.70","        264.94","     121993","            32320638.55","       3334","      29734","         24.37"
"GET&amp;D","EQ","17-Dec-2018","        256.70","        259.50","        259.50","        249.60","        250.60","        251.40","        252.61","      12420","             3137461.50","        706","       5956","         47.95"
"GET&amp;D","EQ","18-Dec-2018","        251.40","        251.40","        261.00","        251.35","        256.50","        255.75","        257.47","      19348","             4981511.20","        742","       9371","         48.43"
"GET&amp;D","EQ","19-Dec-2018","        255.75","        255.95","        265.40","        253.95","        263.80","        262.90","        257.08","     118290","            30410245.35","       1505","      97516","         82.44"
"GET&amp;D","EQ","20-Dec-2018","        262.90","        262.85","        263.15","        259.00","        262.65","        262.30","        261.03","       6522","             1702405.40","        429","       2224","         34.10"
"GET&amp;D","EQ","21-Dec-2018","        262.30","        260.55","        265.30","        255.55","        260.00","        259.80","        260.56","      35847","             9340429.15","       1338","      13527","         37.74"
"GET&amp;D","EQ","24-Dec-2018","        259.80","        256.65","        269.20","        256.65","        267.50","        268.15","        266.83","      34186","             9121751.90","       2579","      20111","         58.83"
"GET&amp;D","EQ","26-Dec-2018","        268.15","        267.50","        289.00","        261.45","        286.20","        284.95","        277.60","     145563","            40408361.85","       4780","      44930","         30.87"
"GET&amp;D","EQ","27-Dec-2018","        284.95","        284.95","        294.75","        276.70","        290.20","        290.85","        284.87","      71206","            20284189.10","       2299","      26946","         37.84"
"GET&amp;D","EQ","28-Dec-2018","        290.85","        287.30","        303.25","        287.00","        297.05","        296.25","        296.52","      97609","            28942579.85","       4316","      41555","         42.57"
"GET&amp;D","EQ","31-Dec-2018","        296.25","        299.55","        299.55","        288.20","        290.50","        292.65","        295.09","      40907","            12071105.70","       2078","      17375","         42.47"
"GET&amp;D","EQ","01-Jan-2019","        292.65","        290.50","        300.00","        287.15","        298.55","        298.70","        294.85","      33544","             9890463.85","       1130","      17885","         53.32"
"GET&amp;D","EQ","02-Jan-2019","        298.70","        292.75","        296.40","        286.00","        286.00","        289.00","        291.32","      24628","             7174733.90","        971","      11058","         44.90"
"GET&amp;D","EQ","03-Jan-2019","        289.00","        288.75","        298.00","        284.95","        295.15","        295.55","        294.05","      33784","             9934101.10","       2122","      21956","         64.99"
"GET&amp;D","EQ","04-Jan-2019","        295.55","        294.05","        306.00","        289.55","        305.00","        303.10","        298.74","      78128","            23339763.85","       1935","      54118","         69.27"
"GET&amp;D","EQ","07-Jan-2019","        303.10","        305.50","        313.50","        302.00","        302.00","        306.15","        308.13","      31283","             9639386.05","       1337","      14827","         47.40"
"GET&amp;D","EQ","08-Jan-2019","        306.15","        305.15","        305.15","        295.00","        295.50","        296.40","        299.10","      11960","             3577189.15","        798","       4597","         38.44"
"GET&amp;D","EQ","09-Jan-2019","        296.40","        299.80","        303.50","        294.10","        294.65","        295.25","        298.52","      16383","             4890675.50","       1585","       8674","         52.95"
"GET&amp;D","EQ","10-Jan-2019","        295.25","        295.25","        316.00","        295.25","        311.00","        312.20","        307.54","      80138","            24645462.35","       5594","      38934","         48.58"
"GET&amp;D","EQ","11-Jan-2019","        312.20","        309.25","        317.65","        309.00","        310.60","        311.00","        312.58","      24791","             7749239.85","       1541","      11967","         48.27"
"GET&amp;D","EQ","14-Jan-2019","        311.00","        310.00","        318.00","        307.25","        316.70","        315.25","        313.29","      21300","             6672981.10","       1930","      15031","         70.57"
"GET&amp;D","EQ","15-Jan-2019","        315.25","        318.35","        321.90","        307.00","        309.90","        311.25","        317.17","      31314","             9931864.00","       1735","      19738","         63.03"
"GET&amp;D","EQ","16-Jan-2019","        311.25","        310.55","        317.00","        310.55","        314.70","        314.55","        314.74","      42248","            13296956.50","       3274","      36447","         86.27"
"GET&amp;D","EQ","17-Jan-2019","        314.55","        317.60","        332.70","        317.35","        320.55","        321.20","        325.07","     142724","            46395126.60","       7910","      49357","         34.58"
"GET&amp;D","EQ","18-Jan-2019","        321.20","        324.80","        324.80","        318.05","        319.25","        319.45","        321.05","      11736","             3767892.95","       1335","       6472","         55.15"
"GET&amp;D","EQ","21-Jan-2019","        319.45","        320.00","        320.00","        306.00","        306.00","        308.15","        310.50","      16444","             5105903.75","       1741","       8981","         54.62"
"GET&amp;D","EQ","22-Jan-2019","        308.15","        308.90","        315.00","        300.95","        310.00","        310.75","        308.09","     488509","           150505487.65","       3373","     464215","         95.03"
"GET&amp;D","EQ","23-Jan-2019","        310.75","        310.75","        314.00","        303.00","        305.00","        305.75","        307.74","      14521","             4468757.25","       1656","       7538","         51.91"
"GET&amp;D","EQ","24-Jan-2019","        305.75","        307.95","        307.95","        292.10","        292.25","        295.70","        299.29","      23108","             6915979.95","       2751","      16266","         70.39"
"GET&amp;D","EQ","25-Jan-2019","        295.70","        292.00","        299.30","        286.10","        288.00","        288.05","        290.87","      35008","            10182776.05","       5053","      23058","         65.86"
"GET&amp;D","EQ","28-Jan-2019","        288.05","        287.65","        297.80","        272.55","        296.30","        286.35","        283.93","      51407","            14596036.80","       2512","      31695","         61.66"
"GET&amp;D","EQ","29-Jan-2019","        286.35","        288.00","        298.20","        283.00","        295.00","        296.05","        290.40","      29499","             8566569.55","       3795","      16951","         57.46"
"GET&amp;D","EQ","30-Jan-2019","        296.05","        296.40","        301.60","        289.70","        290.15","        294.40","        294.57","      28201","             8307095.90","       2198","      14672","         52.03"
"GET&amp;D","EQ","31-Jan-2019","        294.40","        292.00","        298.50","        290.45","        294.85","        293.60","        293.90","      23494","             6904914.65","       2504","      16788","         71.46"
"GET&amp;D","EQ","01-Feb-2019","        293.60","        293.25","        299.35","        292.60","        296.75","        296.70","        295.82","      14284","             4225562.90","       1980","       9146","         64.03"
"GET&amp;D","EQ","04-Feb-2019","        296.70","        298.40","        298.45","        291.50","        291.75","        292.30","        292.74","      12241","             3583420.70","        686","       8577","         70.07"
"GET&amp;D","EQ","05-Feb-2019","        292.30","        290.00","        290.10","        281.00","        281.20","        281.45","        284.59","      17172","             4886954.75","       1046","       9978","         58.11"
"GET&amp;D","EQ","06-Feb-2019","        281.45","        283.40","        299.10","        272.60","        295.05","        296.75","        286.13","      64018","            18317353.85","       4463","      32743","         51.15"
"GET&amp;D","EQ","07-Feb-2019","        296.75","        297.80","        306.75","        294.50","        295.50","        297.20","        298.22","     280309","            83593416.70","       1768","     260093","         92.79"
"GET&amp;D","EQ","08-Feb-2019","        297.20","        295.05","        297.60","        286.15","        292.00","        290.35","        290.80","      15425","             4485570.45","       1554","       9252","         59.98"
"GET&amp;D","EQ","11-Feb-2019","        290.35","        290.00","        297.15","        289.25","        291.00","        290.90","        292.03","       5999","             1751870.35","        382","       3466","         57.78"
"GET&amp;D","EQ","12-Feb-2019","        290.90","        283.05","        297.00","        277.30","        296.30","        292.05","        291.11","     253363","            73757010.40","       2750","     136190","         53.75"
"GET&amp;D","EQ","13-Feb-2019","        292.05","        296.40","        296.40","        287.40","        287.60","        289.65","        290.95","      37224","            10830229.20","        829","      31233","         83.91"
"GET&amp;D","EQ","14-Feb-2019","        289.65","        287.00","        287.05","        280.10","        281.30","        282.00","        283.41","       5591","             1584543.50","        541","       3295","         58.93"
"GET&amp;D","EQ","15-Feb-2019","        282.00","        280.00","        288.70","        276.00","        283.00","        283.80","        282.09","      10981","             3097620.10","        845","       5055","         46.03"
"GET&amp;D","EQ","18-Feb-2019","        283.80","        284.00","        288.00","        273.85","        285.00","        285.00","        279.93","      57895","            16206725.00","       5732","      33197","         57.34"
"GET&amp;D","EQ","19-Feb-2019","        285.00","        285.00","        285.00","        275.10","        275.50","        276.35","        280.17","       7585","             2125110.65","        665","       3436","         45.30"
"GET&amp;D","EQ","20-Feb-2019","        276.35","        275.00","        279.55","        272.60","        274.30","        274.85","        277.28","       8071","             2237943.55","       1236","       4712","         58.38"
"GET&amp;D","EQ","21-Feb-2019","        274.85","        275.00","        292.40","        272.60","        289.80","        288.35","        282.53","      62441","            17641387.00","       4889","      31187","         49.95"
"GET&amp;D","EQ","22-Feb-2019","        288.35","        292.10","        308.00","        291.50","        300.05","        300.00","        300.23","      50688","            15217823.35","       2766","      16408","         32.37"
"GET&amp;D","EQ","25-Feb-2019","        300.00","        298.55","        301.95","        289.40","        289.70","        291.95","        296.36","      37788","            11198899.20","       2706","      12494","         33.06"
"GET&amp;D","EQ","26-Feb-2019","        291.95","        287.90","        289.20","        281.75","        285.00","        285.70","        285.24","      18498","             5276439.80","       1563","       7577","         40.96"
"GET&amp;D","EQ","27-Feb-2019","        285.70","        282.00","        320.00","        275.00","        290.00","        287.90","        282.78","      92156","            26059634.40","       5768","      39392","         42.74"
"GET&amp;D","EQ","28-Feb-2019","        287.90","        286.00","        292.30","        284.90","        292.30","        289.10","        288.69","      27905","             8055764.30","       3874","      18644","         66.81"
"GET&amp;D","EQ","01-Mar-2019","        289.10","        288.15","        294.90","        288.10","        291.10","        291.05","        291.75","      13780","             4020288.45","       1198","       7888","         57.24"
"GET&amp;D","EQ","05-Mar-2019","        291.05","        287.65","        309.75","        285.10","        309.00","        308.35","        295.74","      56736","            16779080.35","       3403","      29944","         52.78"
"GET&amp;D","EQ","06-Mar-2019","        308.35","        308.00","        308.00","        294.00","        294.50","        295.60","        299.10","      24992","             7475128.70","       1641","      13025","         52.12"
"GET&amp;D","EQ","07-Mar-2019","        295.60","        299.00","        299.00","        292.25","        294.00","        295.25","        294.81","      30433","             8972050.10","        995","      21730","         71.40"
"GET&amp;D","EQ","08-Mar-2019","        295.25","        291.15","        295.95","        287.00","        287.95","        288.55","        290.64","      10929","             3176365.05","        877","       6886","         63.01"
"GET&amp;D","EQ","11-Mar-2019","        288.55","        288.80","        291.40","        285.55","        286.00","        287.25","        288.08","      25879","             7455184.55","       1389","      17224","         66.56"
"GET&amp;D","EQ","12-Mar-2019","        287.25","        288.00","        292.65","        285.55","        286.60","        286.60","        289.29","      18563","             5370077.80","       1670","       9652","         52.00"
"GET&amp;D","EQ","13-Mar-2019","        286.60","        286.00","        297.80","        286.00","        293.00","        293.20","        291.14","      51280","            14929670.55","       2660","      30122","         58.74"
"GET&amp;D","EQ","14-Mar-2019","        293.20","        298.85","        304.05","        295.10","        298.00","        297.90","        296.48","     764252","           226588395.30","       2717","      24448","          3.20"
"GET&amp;D","EQ","15-Mar-2019","        297.90","        298.90","        299.60","        289.20","        291.60","        292.25","        293.42","      29667","             8704754.40","       1682","      16090","         54.24"
"GET&amp;D","EQ","18-Mar-2019","        292.25","        294.00","        294.00","        280.00","        281.60","        283.15","        284.88","      26244","             7476410.25","       1654","      17077","         65.07"
"GET&amp;D","EQ","19-Mar-2019","        283.15","        286.90","        287.45","        278.10","        278.10","        279.95","        282.62","      38672","            10929292.30","       3326","      21050","         54.43"
"GET&amp;D","EQ","20-Mar-2019","        279.95","        280.00","        282.00","        273.30","        274.10","        275.65","        277.17","      32136","             8906975.40","       2093","      16791","         52.25"
"GET&amp;D","EQ","22-Mar-2019","        275.65","        269.70","        274.95","        269.70","        270.60","        270.55","        271.67","      25017","             6796467.70","       2327","      13004","         51.98"
"GET&amp;D","EQ","25-Mar-2019","        270.55","        269.90","        283.70","        266.45","        275.00","        275.20","        274.82","      35453","             9743022.30","       2155","      15200","         42.87"
"GET&amp;D","EQ","26-Mar-2019","        275.20","        275.20","        277.40","        270.10","        272.30","        272.15","        273.34","      15938","             4356422.75","       1517","       9768","         61.29"
"GET&amp;D","EQ","27-Mar-2019","        272.15","        272.10","        275.85","        262.00","        263.05","        264.05","        267.47","      54711","            14633377.90","       2880","      27151","         49.63"
"GET&amp;D","EQ","28-Mar-2019","        264.05","        265.00","        277.40","        264.90","        271.05","        273.60","        270.68","      92483","            25033153.90","       8193","      56791","         61.41"
"GET&amp;D","EQ","29-Mar-2019","        273.60","        279.90","        280.50","        274.50","        275.00","        276.10","        277.06","      26579","             7364020.60","       1435","       9466","         35.61"
"GET&amp;D","EQ","01-Apr-2019","        276.10","        276.00","        284.85","        276.00","        276.50","        277.65","        280.35","      28389","             7958743.55","       1422","       8927","         31.45"
"GET&amp;D","EQ","02-Apr-2019","        277.65","        278.00","        295.00","        275.30","        288.50","        291.40","        286.41","     134574","            38543010.65","       8860","      74403","         55.29"
"GET&amp;D","EQ","03-Apr-2019","        291.40","        291.85","        291.85","        281.10","        289.00","        288.95","        286.51","      44101","            12635212.15","       3491","      20359","         46.16"
"GET&amp;D","EQ","04-Apr-2019","        288.95","        285.15","        289.80","        280.60","        281.20","        282.60","        282.66","      32148","             9087035.10","       1682","      12127","         37.72"
"GET&amp;D","EQ","05-Apr-2019","        282.60","        283.00","        284.45","        276.35","        277.00","        277.85","        279.89","      25102","             7025861.65","       1692","      15671","         62.43"
"GET&amp;D","EQ","08-Apr-2019","        277.85","        278.70","        278.70","        272.10","        274.75","        273.85","        275.01","      23946","             6585341.00","       2557","      13262","         55.38"
"GET&amp;D","EQ","09-Apr-2019","        273.85","        273.85","        283.45","        269.50","        277.50","        278.15","        273.55","     121441","            33220612.15","       7652","      71045","         58.50"
"GET&amp;D","EQ","10-Apr-2019","        278.15","        278.00","        280.45","        273.00","        276.80","        276.75","        275.84","      74774","            20625885.95","       3452","      41955","         56.11"
"GET&amp;D","EQ","11-Apr-2019","        276.75","        276.75","        281.50","        274.70","        274.75","        276.10","        276.94","      22393","             6201455.20","       1467","      12586","         56.21"
"GET&amp;D","EQ","12-Apr-2019","        276.10","        276.00","        278.00","        273.60","        276.00","        276.75","        276.28","      12703","             3509553.05","        705","       8476","         66.72"
"GET&amp;D","EQ","15-Apr-2019","        276.75","        277.75","        277.75","        273.50","        275.30","        275.05","        275.09","      17177","             4725212.35","       1146","      10050","         58.51"
"GET&amp;D","EQ","16-Apr-2019","        275.05","        273.15","        277.45","        268.45","        269.30","        269.65","        270.93","      60741","            16456638.50","       2099","      36603","         60.26"
"GET&amp;D","EQ","18-Apr-2019","        269.65","        271.95","        272.10","        256.60","        259.90","        260.55","        261.33","     119063","            31114749.60","       4501","      45005","         37.80"
"GET&amp;D","EQ","22-Apr-2019","        260.55","        259.95","        260.55","        253.35","        254.85","        254.25","        254.90","      40523","            10329118.60","       2276","      23466","         57.91"
"GET&amp;D","EQ","23-Apr-2019","        254.25","        255.00","        257.95","        251.50","        254.10","        254.85","        254.04","      23892","             6069638.90","       1575","      10958","         45.86"
"GET&amp;D","EQ","24-Apr-2019","        254.85","        252.65","        258.80","        252.65","        254.90","        255.00","        255.62","      20073","             5131061.65","       1383","       8718","         43.43"
"GET&amp;D","EQ","25-Apr-2019","        255.00","        254.75","        264.90","        253.00","        263.00","        263.15","        260.11","      62838","            16344634.20","       5475","      37014","         58.90"
"GET&amp;D","EQ","26-Apr-2019","        263.15","        263.00","        266.70","        254.20","        264.00","        265.05","        261.61","      63457","            16601235.80","       4788","      29757","         46.89"
"GET&amp;D","EQ","30-Apr-2019","        265.05","        262.05","        263.70","        253.00","        254.00","        255.05","        256.66","      30975","             7950153.95","       1616","      17612","         56.86"
"GET&amp;D","EQ","02-May-2019","        255.05","        256.30","        259.90","        250.80","        251.65","        251.75","        254.30","      27834","             7078245.25","       1128","      14104","         50.67"
"GET&amp;D","EQ","03-May-2019","        251.75","        253.95","        254.65","        248.00","        249.05","        249.75","        251.11","      15543","             3903054.75","        946","       9340","         60.09"
"GET&amp;D","EQ","06-May-2019","        249.75","        250.75","        251.00","        243.00","        244.00","        243.90","        246.02","      25557","             6287533.10","       1826","      16219","         63.46"
"GET&amp;D","EQ","07-May-2019","        243.90","        244.00","        246.30","        239.80","        240.00","        240.55","        242.90","      16841","             4090758.20","       1060","       9897","         58.77"
"GET&amp;D","EQ","08-May-2019","        240.55","        237.65","        238.00","        232.60","        233.50","        233.10","        234.97","      24381","             5728921.10","       1928","      11527","         47.28"
"GET&amp;D","EQ","09-May-2019","        233.10","        230.40","        234.40","        226.00","        227.50","        227.45","        229.96","      19938","             4584925.90","       1424","      10722","         53.78"
"GET&amp;D","EQ","10-May-2019","        227.45","        230.50","        232.75","        225.80","        226.55","        227.30","        228.56","      17659","             4036159.55","       1028","       8699","         49.26"
"GET&amp;D","EQ","13-May-2019","        227.30","        227.30","        242.40","        223.60","        235.25","        238.00","        234.09","      70030","            16393151.15","       4621","      21024","         30.02"
"GET&amp;D","EQ","14-May-2019","        238.00","        235.00","        237.45","        228.25","        235.00","        235.25","        232.08","     102922","            23886076.70","       8869","      50583","         49.15"
"GET&amp;D","EQ","15-May-2019","        235.25","        233.15","        241.70","        233.15","        238.50","        239.95","        239.41","      64197","            15369572.90","       3955","      39246","         61.13"
"GET&amp;D","EQ","16-May-2019","        239.95","        240.15","        240.15","        231.30","        234.55","        235.05","        234.39","      36540","             8564613.80","       2269","      21768","         59.57"
"GET&amp;D","EQ","17-May-2019","        235.05","        238.60","        238.60","        228.70","        230.60","        231.25","        232.30","      21433","             4978878.30","       2363","      12582","         58.70"
"GET&amp;D","EQ","20-May-2019","        231.25","        238.85","        276.25","        234.25","        269.80","        272.85","        259.64","     178310","            46296809.15","       8242","     110227","         61.82"
"GET&amp;D","EQ","21-May-2019","        272.85","        262.00","        271.95","        259.00","        266.80","        266.80","        265.87","      73568","            19559698.75","       7560","      38444","         52.26"
"GET&amp;D","EQ","22-May-2019","        266.80","        267.00","        269.85","        261.25","        265.00","        263.70","        265.25","      36691","             9732242.25","       2575","      28807","         78.51"
