"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"IL&amp;FSTRANS","EQ","16-Oct-2018","         21.95","         22.55","         22.55","         21.50","         21.65","         21.60","         21.93","     269560","             5912176.85","       1444","     172895","         64.14"
"IL&amp;FSTRANS","EQ","17-Oct-2018","         21.60","         22.00","         22.00","         20.55","         20.55","         20.55","         20.77","     357236","             7418734.20","       1627","     259015","         72.51"
"IL&amp;FSTRANS","EQ","19-Oct-2018","         20.55","         20.50","         20.50","         19.55","         19.55","         19.55","         19.67","     302081","             5941078.80","       1560","     202660","         67.09"
"IL&amp;FSTRANS","EQ","22-Oct-2018","         19.55","         20.00","         20.00","         18.60","         18.70","         18.65","         18.89","     325508","             6147896.30","       1747","     218139","         67.01"
"IL&amp;FSTRANS","EQ","23-Oct-2018","         18.65","         18.70","         19.55","         17.75","         19.55","         19.55","         19.29","     536374","            10347453.90","       1207","     285257","         53.18"
"IL&amp;FSTRANS","EQ","24-Oct-2018","         19.55","         20.30","         20.50","         19.20","         19.80","         19.75","         20.04","     369751","             7408350.05","       1996","     182337","         49.31"
"IL&amp;FSTRANS","EQ","25-Oct-2018","         19.75","         19.65","         20.70","         18.80","         19.50","         19.55","         19.40","     474535","             9207477.80","       3134","     229781","         48.42"
"IL&amp;FSTRANS","EQ","26-Oct-2018","         19.55","         19.55","         19.95","         19.00","         19.40","         19.30","         19.30","     286087","             5520637.90","       2818","     155333","         54.30"
"IL&amp;FSTRANS","EQ","29-Oct-2018","         19.30","         20.20","         20.20","         19.15","         19.35","         19.35","         19.40","     227923","             4421858.90","       2315","     167398","         73.44"
"IL&amp;FSTRANS","EQ","30-Oct-2018","         19.35","         19.40","         20.00","         19.30","         19.35","         19.40","         19.45","     276401","             5377032.75","       1581","     142345","         51.50"
"IL&amp;FSTRANS","EQ","31-Oct-2018","         19.40","         19.40","         20.05","         19.40","         19.70","         19.60","         19.69","     303708","             5981271.35","       2293","     179067","         58.96"
"IL&amp;FSTRANS","EQ","01-Nov-2018","         19.60","         19.80","         20.05","         19.50","         19.70","         19.75","         19.75","     201325","             3976557.00","       1409","     139051","         69.07"
"IL&amp;FSTRANS","EQ","02-Nov-2018","         19.75","         20.20","         20.20","         19.40","         19.70","         19.60","         19.76","     559334","            11054971.00","       3778","     362080","         64.73"
"IL&amp;FSTRANS","EQ","05-Nov-2018","         19.60","         19.95","         20.05","         19.00","         19.50","         19.65","         19.59","     140258","             2747657.60","        997","      72002","         51.34"
"IL&amp;FSTRANS","EQ","06-Nov-2018","         19.65","         19.50","         19.95","         18.75","         18.85","         18.85","         19.12","     220075","             4207434.50","        926","     154538","         70.22"
"IL&amp;FSTRANS","EQ","07-Nov-2018","         18.85","         19.45","         19.50","         18.80","         19.10","         19.10","         19.17","     121631","             2332008.70","        472","      75443","         62.03"
"IL&amp;FSTRANS","EQ","09-Nov-2018","         19.10","         19.10","         19.50","         18.70","         19.10","         19.15","         18.98","     210957","             4003288.70","       1590","     145984","         69.20"
"IL&amp;FSTRANS","EQ","12-Nov-2018","         19.15","         19.15","         19.50","         18.75","         19.10","         19.05","         19.00","     242565","             4608667.90","        822","     127801","         52.69"
"IL&amp;FSTRANS","EQ","13-Nov-2018","         19.05","         19.30","         19.85","         18.80","         19.05","         19.10","         19.25","     444446","             8557467.70","       3092","     197274","         44.39"
"IL&amp;FSTRANS","EQ","14-Nov-2018","         19.10","         19.05","         20.05","         18.80","         20.05","         20.00","         19.39","     602935","            11690816.35","       2312","     464230","         77.00"
"IL&amp;FSTRANS","EQ","15-Nov-2018","         20.00","         20.40","         20.55","         19.30","         19.40","         19.35","         19.66","     189191","             3720373.00","       1549","     124695","         65.91"
"IL&amp;FSTRANS","EQ","16-Nov-2018","         19.35","         19.40","         19.65","         19.00","         19.00","         19.10","         19.22","     132921","             2555286.05","       1196","      85531","         64.35"
"IL&amp;FSTRANS","EQ","19-Nov-2018","         19.10","         19.70","         20.00","         19.00","         19.30","         19.45","         19.27","     229869","             4430622.00","       1491","     149289","         64.95"
"IL&amp;FSTRANS","EQ","20-Nov-2018","         19.45","         19.80","         19.80","         18.90","         19.05","         19.10","         19.12","     135911","             2599202.85","        908","      69066","         50.82"
"IL&amp;FSTRANS","EQ","21-Nov-2018","         19.10","         19.00","         19.30","         18.80","         19.20","         19.20","         19.08","     228393","             4357573.20","        929","     110663","         48.45"
"IL&amp;FSTRANS","EQ","22-Nov-2018","         19.20","         19.30","         19.55","         18.90","         18.90","         19.00","         19.03","     131488","             2502417.35","        569","      83531","         63.53"
"IL&amp;FSTRANS","EQ","26-Nov-2018","         19.00","         18.95","         18.95","         18.05","         18.05","         18.10","         18.30","     243589","             4458498.55","       1838","     167754","         68.87"
"IL&amp;FSTRANS","EQ","27-Nov-2018","         18.10","         18.00","         18.50","         17.55","         18.15","         18.10","         18.00","     208213","             3748472.05","       2293","     121931","         58.56"
"IL&amp;FSTRANS","EQ","28-Nov-2018","         18.10","         18.40","         18.40","         17.20","         17.40","         17.30","         17.56","     308403","             5414055.25","       1501","     178004","         57.72"
"IL&amp;FSTRANS","EQ","29-Nov-2018","         17.30","         17.55","         17.80","         16.45","         16.45","         16.45","         16.57","     418692","             6938015.70","       1254","     282400","         67.45"
"IL&amp;FSTRANS","EQ","30-Nov-2018","         16.45","         16.70","         16.75","         15.65","         15.65","         15.65","         15.82","     436834","             6911460.45","       1125","     326557","         74.76"
"IL&amp;FSTRANS","EQ","03-Dec-2018","         15.65","         15.65","         15.70","         14.90","         14.90","         14.90","         14.94","     265186","             3960842.40","        735","     204353","         77.06"
"IL&amp;FSTRANS","EQ","04-Dec-2018","         14.90","         14.30","         14.80","         14.20","         14.20","         14.20","         14.22","     302199","             4298716.80","        593","     215118","         71.18"
"IL&amp;FSTRANS","EQ","05-Dec-2018","         14.20","         13.50","         13.50","         13.50","         13.50","         13.50","         13.50","     183682","             2479707.00","        383","     183481","         99.89"
"IL&amp;FSTRANS","EQ","06-Dec-2018","         13.50","         12.85","         13.15","         12.85","         12.85","         12.85","         12.86","     146334","             1882482.05","        420","     121161","         82.80"
"IL&amp;FSTRANS","EQ","07-Dec-2018","         12.85","         12.25","         12.35","         12.25","         12.25","         12.25","         12.25","     102426","             1254721.50","        327","      86351","         84.31"
"IL&amp;FSTRANS","EQ","10-Dec-2018","         12.25","         11.65","         11.65","         11.65","         11.65","         11.65","         11.65","      52218","              608339.70","        231","      52193","         99.95"
"IL&amp;FSTRANS","EQ","11-Dec-2018","         11.65","         11.10","         11.20","         11.10","         11.10","         11.10","         11.10","     168127","             1866214.20","        294","     141027","         83.88"
"IL&amp;FSTRANS","EQ","12-Dec-2018","         11.10","         10.80","         11.65","         10.55","         11.65","         11.65","         11.34","    2162971","            24533447.60","       2865","    1279394","         59.15"
"IL&amp;FSTRANS","EQ","13-Dec-2018","         11.65","         11.85","         12.20","         11.15","         11.20","         11.35","         11.71","    1209389","            14160122.00","       4071","     530728","         43.88"
"IL&amp;FSTRANS","EQ","14-Dec-2018","         11.35","         11.45","         11.45","         10.80","         10.80","         10.80","         10.92","     929041","            10143306.95","       2546","     551360","         59.35"
"IL&amp;FSTRANS","EQ","17-Dec-2018","         10.80","         10.50","         11.30","         10.40","         11.05","         11.05","         10.94","     869226","             9511243.25","       5814","     485009","         55.80"
"IL&amp;FSTRANS","EQ","18-Dec-2018","         11.05","         11.35","         11.60","         11.25","         11.60","         11.60","         11.55","    1854986","            21432817.70","       1798","    1079554","         58.20"
"IL&amp;FSTRANS","EQ","19-Dec-2018","         11.60","         12.05","         12.15","         11.80","         12.15","         12.15","         12.11","    1470960","            17820563.20","       1386","     729748","         49.61"
"IL&amp;FSTRANS","EQ","20-Dec-2018","         12.15","         12.45","         12.75","         12.30","         12.75","         12.75","         12.59","     465803","             5864783.65","        698","     383204","         82.27"
"IL&amp;FSTRANS","EQ","21-Dec-2018","         12.75","         13.35","         13.35","         12.80","         13.35","         13.35","         13.28","    2031910","            26973679.10","       2032","     959126","         47.20"
"IL&amp;FSTRANS","EQ","24-Dec-2018","         13.35","         13.90","         14.00","         13.45","         14.00","         14.00","         13.95","    1112872","            15521654.25","       1594","     796289","         71.55"
"IL&amp;FSTRANS","EQ","26-Dec-2018","         14.00","         14.65","         14.70","         14.10","         14.70","         14.70","         14.63","    2428084","            35513328.45","       3204","    1061654","         43.72"
"IL&amp;FSTRANS","EQ","27-Dec-2018","         14.70","         15.10","         15.40","         15.00","         15.40","         15.40","         15.37","    1371941","            21090625.80","       1824","     760258","         55.41"
"IL&amp;FSTRANS","EQ","28-Dec-2018","         15.40","         15.80","         16.10","         14.65","         14.65","         14.65","         15.00","    1085790","            16283955.95","       1430","     503602","         46.38"
"IL&amp;FSTRANS","EQ","31-Dec-2018","         14.65","         13.95","         13.95","         13.95","         13.95","         13.95","         13.95","     110456","             1540861.20","        342","     110306","         99.86"
"IL&amp;FSTRANS","EQ","01-Jan-2019","         13.95","         13.30","         13.50","         13.30","         13.30","         13.30","         13.30","     695827","             9254983.65","        533","     367025","         52.75"
"IL&amp;FSTRANS","EQ","02-Jan-2019","         13.30","         12.65","         13.70","         12.65","         12.65","         12.65","         12.94","    2013487","            26046852.30","       4328","    1019524","         50.63"
"IL&amp;FSTRANS","EQ","03-Jan-2019","         12.65","         12.20","         12.65","         12.05","         12.05","         12.05","         12.14","     636514","             7728466.70","       1419","     323785","         50.87"
"IL&amp;FSTRANS","EQ","04-Jan-2019","         12.05","         11.60","         12.65","         11.45","         12.65","         12.65","         12.18","    2457829","            29930430.50","       3623","     966619","         39.33"
"IL&amp;FSTRANS","EQ","07-Jan-2019","         12.65","         12.90","         12.90","         12.05","         12.05","         12.15","         12.53","     903274","            11313572.85","       1842","     590696","         65.39"
"IL&amp;FSTRANS","EQ","08-Jan-2019","         12.15","         11.55","         12.50","         11.55","         12.15","         12.10","         12.06","     441750","             5325297.40","       1317","     210883","         47.74"
"IL&amp;FSTRANS","EQ","09-Jan-2019","         12.10","         12.35","         12.45","         11.50","         11.65","         11.60","         11.81","     654531","             7731272.00","       1613","     480064","         73.34"
"IL&amp;FSTRANS","EQ","10-Jan-2019","         11.60","         11.90","         12.10","         11.45","         11.60","         11.55","         11.76","     789128","             9278839.60","       1489","     456535","         57.85"
"IL&amp;FSTRANS","EQ","11-Jan-2019","         11.55","         11.20","         11.70","         11.00","         11.20","         11.20","         11.25","     654186","             7358005.65","       1434","     475541","         72.69"
"IL&amp;FSTRANS","EQ","14-Jan-2019","         11.20","         11.20","         11.20","         10.70","         10.80","         10.80","         10.95","     561822","             6150820.35","       1280","     413049","         73.52"
"IL&amp;FSTRANS","EQ","15-Jan-2019","         10.80","         11.00","         11.25","         10.30","         11.00","         10.90","         10.85","     751834","             8158854.65","       1691","     426046","         56.67"
"IL&amp;FSTRANS","EQ","16-Jan-2019","         10.90","         10.90","         11.10","         10.45","         10.55","         10.55","         10.66","     562917","             5999919.95","       1413","     430190","         76.42"
"IL&amp;FSTRANS","EQ","17-Jan-2019","         10.55","         10.55","         10.90","         10.45","         10.75","         10.80","         10.63","     710279","             7551409.60","       1041","     583069","         82.09"
"IL&amp;FSTRANS","EQ","18-Jan-2019","         10.80","         10.75","         10.75","         10.30","         10.35","         10.30","         10.38","     543498","             5642176.90","       1113","     438793","         80.73"
"IL&amp;FSTRANS","EQ","21-Jan-2019","         10.30","         10.35","         10.45","          9.80","          9.80","          9.80","          9.99","     565759","             5649179.30","       1479","     445608","         78.76"
"IL&amp;FSTRANS","EQ","22-Jan-2019","          9.80","          9.50","          9.75","          9.35","          9.35","          9.35","          9.37","     581747","             5453117.80","       1169","     440302","         75.69"
"IL&amp;FSTRANS","EQ","23-Jan-2019","          9.35","          9.20","          9.80","          8.90","          9.80","          9.80","          9.75","    1689553","            16467687.45","       1661","    1443321","         85.43"
"IL&amp;FSTRANS","EQ","24-Jan-2019","          9.80","          9.85","         10.25","          9.35","          9.35","          9.35","          9.63","     950212","             9150881.55","       1635","     661777","         69.65"
"IL&amp;FSTRANS","EQ","25-Jan-2019","          9.35","          9.40","          9.75","          9.00","          9.05","          9.05","          9.23","     318766","             2940674.20","        960","     245056","         76.88"
"IL&amp;FSTRANS","EQ","28-Jan-2019","          9.05","          8.85","          9.05","          8.60","          8.60","          8.60","          8.62","     207043","             1784760.60","        473","     199559","         96.39"
"IL&amp;FSTRANS","EQ","29-Jan-2019","          8.60","          8.20","          8.45","          8.20","          8.20","          8.20","          8.20","     844910","             6931170.55","        799","     687941","         81.42"
"IL&amp;FSTRANS","EQ","30-Jan-2019","          8.20","          8.15","          8.15","          7.80","          7.80","          7.80","          7.83","     418377","             3277367.75","        623","     318304","         76.08"
"IL&amp;FSTRANS","EQ","31-Jan-2019","          7.80","          7.45","          7.55","          7.45","          7.45","          7.45","          7.46","     210090","             1566952.55","        464","     173807","         82.73"
"IL&amp;FSTRANS","EQ","01-Feb-2019","          7.45","          7.10","          7.75","          7.10","          7.35","          7.25","          7.38","     909127","             6707665.75","       1751","     428935","         47.18"
"IL&amp;FSTRANS","EQ","04-Feb-2019","          7.25","          7.20","          7.30","          6.90","          6.90","          6.90","          6.92","     143660","              993886.65","        345","     130502","         90.84"
"IL&amp;FSTRANS","EQ","05-Feb-2019","          6.90","          6.60","          6.60","          6.60","          6.60","          6.60","          6.60","      64684","              426914.40","        236","      62185","         96.14"
"IL&amp;FSTRANS","EQ","06-Feb-2019","          6.60","          6.30","          6.30","          6.30","          6.30","          6.30","          6.30","      80253","              505593.90","        177","      80253","        100.00"
"IL&amp;FSTRANS","EQ","07-Feb-2019","          6.30","          6.00","          6.20","          6.00","          6.00","          6.00","          6.01","     424836","             2553344.75","       1017","     305974","         72.02"
"IL&amp;FSTRANS","EQ","08-Feb-2019","          6.00","          5.70","          5.70","          5.70","          5.70","          5.70","          5.70","      81799","              466254.30","        220","      81798","        100.00"
"IL&amp;FSTRANS","EQ","11-Feb-2019","          5.70","          5.45","          5.50","          5.45","          5.45","          5.45","          5.45","     166914","              909682.00","        309","     149863","         89.78"
"IL&amp;FSTRANS","EQ","12-Feb-2019","          5.45","          5.20","          5.70","          5.20","          5.70","          5.70","          5.59","     615544","             3438875.50","       1059","     427508","         69.45"
"IL&amp;FSTRANS","EQ","13-Feb-2019","          5.70","          5.90","          5.95","          5.85","          5.95","          5.95","          5.95","     224638","             1336087.85","        330","     221710","         98.70"
"IL&amp;FSTRANS","EQ","14-Feb-2019","          5.95","          6.10","          6.20","          6.10","          6.20","          6.20","          6.19","     178278","             1103309.30","        233","     125180","         70.22"
"IL&amp;FSTRANS","EQ","15-Feb-2019","          6.20","          6.50","          6.50","          6.30","          6.50","          6.50","          6.49","     385697","             2501942.80","        332","     292539","         75.85"
"IL&amp;FSTRANS","EQ","18-Feb-2019","          6.50","          6.80","          6.80","          6.80","          6.80","          6.80","          6.80","      62551","              425346.80","        128","      62541","         99.98"
"IL&amp;FSTRANS","EQ","19-Feb-2019","          6.80","          7.10","          7.10","          7.10","          7.10","          7.10","          7.10","      55818","              396307.80","        102","      55818","        100.00"
"IL&amp;FSTRANS","EQ","20-Feb-2019","          7.10","          7.45","          7.45","          6.75","          6.75","          6.75","          7.20","    1301005","             9366624.95","       2100","     666997","         51.27"
"IL&amp;FSTRANS","EQ","21-Feb-2019","          6.75","          6.45","          7.05","          6.45","          6.80","          6.85","          6.71","     553322","             3711866.75","       1144","     435941","         78.79"
"IL&amp;FSTRANS","EQ","22-Feb-2019","          6.85","          7.00","          7.05","          6.55","          6.60","          6.60","          6.67","     419003","             2795764.20","        905","     320279","         76.44"
"IL&amp;FSTRANS","EQ","25-Feb-2019","          6.60","          6.60","          6.85","          6.30","          6.50","          6.45","          6.57","     296012","             1944344.75","        759","     244047","         82.44"
"IL&amp;FSTRANS","EQ","26-Feb-2019","          6.45","          6.70","          6.70","          6.45","          6.55","          6.55","          6.58","     383045","             2521235.70","        605","     244485","         63.83"
"IL&amp;FSTRANS","EQ","27-Feb-2019","          6.55","          6.60","          6.80","          6.25","          6.40","          6.45","          6.49","     221842","             1440727.15","        542","     159322","         71.82"
"IL&amp;FSTRANS","EQ","28-Feb-2019","          6.45","          6.50","          6.50","          6.15","          6.20","          6.20","          6.29","     273139","             1717193.35","        641","     194770","         71.31"
"IL&amp;FSTRANS","EQ","01-Mar-2019","          6.20","          6.45","          6.45","          6.20","          6.35","          6.30","          6.29","     267501","             1682924.80","        452","     236868","         88.55"
"IL&amp;FSTRANS","EQ","05-Mar-2019","          6.30","          6.45","          6.60","          6.10","          6.50","          6.55","          6.46","     992511","             6415764.75","       1167","     748820","         75.45"
"IL&amp;FSTRANS","EQ","06-Mar-2019","          6.55","          6.40","          6.70","          6.25","          6.65","          6.55","          6.49","     501149","             3250715.80","        845","     380305","         75.89"
"IL&amp;FSTRANS","EQ","07-Mar-2019","          6.55","          6.75","          6.75","          6.55","          6.60","          6.70","          6.66","     257387","             1714005.75","        605","     231098","         89.79"
"IL&amp;FSTRANS","EQ","08-Mar-2019","          6.70","          6.85","          6.85","          6.70","          6.75","          6.75","          6.78","     204194","             1384063.45","        450","     190047","         93.07"
"IL&amp;FSTRANS","EQ","11-Mar-2019","          6.75","          7.00","          7.05","          6.80","          7.05","          7.05","          7.00","     242354","             1695720.10","        348","     222919","         91.98"
"IL&amp;FSTRANS","EQ","12-Mar-2019","          7.05","          7.40","          7.40","          7.30","          7.40","          7.40","          7.40","     282607","             2090813.60","        239","     206243","         72.98"
"IL&amp;FSTRANS","EQ","13-Mar-2019","          7.40","          7.70","          7.75","          7.05","          7.05","          7.05","          7.32","    1176673","             8616039.05","       1157","     842504","         71.60"
"IL&amp;FSTRANS","EQ","14-Mar-2019","          7.05","          6.75","          7.00","          6.70","          6.85","          6.70","          6.79","     304226","             2067123.75","        644","     216742","         71.24"
"IL&amp;FSTRANS","EQ","15-Mar-2019","          6.70","          6.95","          6.95","          6.50","          6.70","          6.65","          6.68","     150672","             1006979.35","        420","      93744","         62.22"
"IL&amp;FSTRANS","EQ","18-Mar-2019","          6.65","          6.80","          6.90","          6.65","          6.85","          6.80","          6.80","     209336","             1423475.05","        478","     139175","         66.48"
"IL&amp;FSTRANS","EQ","19-Mar-2019","          6.80","          6.65","          7.05","          6.60","          6.70","          6.70","          6.73","     179884","             1210706.25","        446","     154114","         85.67"
"IL&amp;FSTRANS","EQ","20-Mar-2019","          6.70","          6.55","          6.80","          6.50","          6.75","          6.70","          6.64","     227806","             1511845.55","        446","     148337","         65.12"
"IL&amp;FSTRANS","EQ","22-Mar-2019","          6.70","          6.70","          6.75","          6.40","          6.50","          6.45","          6.54","     212490","             1389145.60","        585","     176116","         82.88"
"IL&amp;FSTRANS","EQ","25-Mar-2019","          6.45","          6.50","          6.50","          6.30","          6.35","          6.35","          6.37","     111840","              712665.20","        491","      83175","         74.37"
"IL&amp;FSTRANS","EQ","26-Mar-2019","          6.35","          6.30","          6.45","          6.05","          6.05","          6.05","          6.19","     368418","             2279099.70","       1655","     299575","         81.31"
"IL&amp;FSTRANS","EQ","27-Mar-2019","          6.05","          5.80","          6.25","          5.75","          5.80","          5.80","          5.86","     485153","             2841152.20","       1436","     319119","         65.78"
"IL&amp;FSTRANS","EQ","28-Mar-2019","          5.80","          5.80","          5.90","          5.55","          5.55","          5.55","          5.61","     462989","             2599584.65","       5690","     380607","         82.21"
"IL&amp;FSTRANS","EQ","29-Mar-2019","          5.55","          5.60","          5.60","          5.35","          5.60","          5.55","          5.45","     466152","             2538570.70","        850","     317127","         68.03"
"IL&amp;FSTRANS","BZ","01-Apr-2019","          5.55","          5.40","          5.80","          5.40","          5.75","          5.75","          5.75","     144496","              831216.10","        216","-","-"
"IL&amp;FSTRANS","BZ","02-Apr-2019","          5.75","          5.50","          5.90","          5.50","          5.70","          5.65","          5.58","     222223","             1239213.35","        260","-","-"
"IL&amp;FSTRANS","BZ","03-Apr-2019","          5.65","          5.50","          5.80","          5.50","          5.60","          5.60","          5.59","      56515","              315867.90","        182","-","-"
"IL&amp;FSTRANS","BZ","04-Apr-2019","          5.60","          5.60","          5.70","          5.50","          5.60","          5.55","          5.58","      94122","              525442.30","        177","-","-"
"IL&amp;FSTRANS","BZ","05-Apr-2019","          5.55","          5.60","          5.75","          5.50","          5.65","          5.60","          5.61","      56465","              316612.20","        115","-","-"
"IL&amp;FSTRANS","BZ","08-Apr-2019","          5.60","          5.50","          5.75","          5.50","          5.55","          5.50","          5.55","      49639","              275474.65","        165","-","-"
"IL&amp;FSTRANS","BZ","09-Apr-2019","          5.50","          5.50","          5.70","          5.50","          5.50","          5.50","          5.59","     105216","              587807.15","        183","-","-"
"IL&amp;FSTRANS","BZ","10-Apr-2019","          5.50","          5.70","          5.70","          5.25","          5.45","          5.45","          5.40","     164756","              888950.70","        264","-","-"
"IL&amp;FSTRANS","BZ","11-Apr-2019","          5.45","          5.45","          5.50","          5.20","          5.40","          5.35","          5.28","     114225","              603289.15","        192","-","-"
"IL&amp;FSTRANS","BZ","12-Apr-2019","          5.35","          5.35","          5.40","          5.10","          5.20","          5.20","          5.19","     142710","              740486.95","        239","-","-"
"IL&amp;FSTRANS","BZ","15-Apr-2019","          5.20","          5.40","          5.45","          5.20","          5.45","          5.45","          5.35","      64705","              345856.80","        186","-","-"
"IL&amp;FSTRANS","BZ","16-Apr-2019","          5.45","          5.50","          5.65","          5.20","          5.45","          5.35","          5.47","      57208","              313110.55","        144","-","-"
"IL&amp;FSTRANS","BZ","18-Apr-2019","          5.35","          5.35","          5.35","          5.10","          5.15","          5.15","          5.18","     128432","              664902.80","        208","-","-"
"IL&amp;FSTRANS","BZ","22-Apr-2019","          5.15","          5.30","          5.30","          5.10","          5.20","          5.10","          5.18","      92662","              480402.10","        132","-","-"
"IL&amp;FSTRANS","BZ","23-Apr-2019","          5.10","          5.30","          5.35","          5.10","          5.35","          5.35","          5.33","     179229","              954997.35","        220","-","-"
"IL&amp;FSTRANS","BZ","24-Apr-2019","          5.35","          5.60","          5.60","          5.10","          5.40","          5.40","          5.46","     148929","              813211.45","        163","-","-"
"IL&amp;FSTRANS","BZ","25-Apr-2019","          5.40","          5.20","          5.60","          5.20","          5.40","          5.30","          5.42","      62286","              337315.35","        130","-","-"
"IL&amp;FSTRANS","BZ","26-Apr-2019","          5.30","          5.15","          5.50","          5.05","          5.20","          5.15","          5.19","     163615","              849090.85","        137","-","-"
"IL&amp;FSTRANS","BZ","30-Apr-2019","          5.15","          5.05","          5.40","          4.90","          4.95","          4.95","          5.01","      41874","              209962.65","        148","-","-"
"IL&amp;FSTRANS","BZ","02-May-2019","          4.95","          4.90","          5.15","          4.80","          5.00","          4.90","          4.94","      78762","              389362.65","        230","-","-"
"IL&amp;FSTRANS","BZ","03-May-2019","          4.90","          4.80","          5.10","          4.80","          5.00","          4.90","          4.94","      55912","              276359.70","        137","-","-"
"IL&amp;FSTRANS","BZ","06-May-2019","          4.90","          4.75","          4.95","          4.70","          4.70","          4.70","          4.73","     104801","              495530.05","        235","-","-"
"IL&amp;FSTRANS","BZ","07-May-2019","          4.70","          4.50","          4.90","          4.50","          4.65","          4.60","          4.74","     105443","              500225.55","        154","-","-"
"IL&amp;FSTRANS","BZ","08-May-2019","          4.60","          4.80","          4.80","          4.40","          4.40","          4.40","          4.43","     128855","              571022.00","        208","-","-"
"IL&amp;FSTRANS","BZ","09-May-2019","          4.40","          4.55","          4.55","          4.20","          4.20","          4.20","          4.23","      73696","              311908.60","        181","-","-"
"IL&amp;FSTRANS","BZ","10-May-2019","          4.20","          4.20","          4.20","          4.00","          4.00","          4.00","          4.00","      57961","              231984.80","        175","-","-"
