"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"L&amp;TFINANCE","N4","12-Oct-2018","       1014.36","       1019.99","       1019.99","       1012.00","       1014.50","       1014.50","       1013.05","        683","              691911.56","         26","        535","         78.33"
"L&amp;TFINANCE","N4","15-Oct-2018","       1014.50","       1019.95","       1019.95","       1013.00","       1014.00","       1016.17","       1016.86","       1348","             1370725.17","         33","        623","         46.22"
"L&amp;TFINANCE","N4","16-Oct-2018","       1016.17","       1014.00","       1019.00","       1014.00","       1016.10","       1016.10","       1016.57","        726","              738026.45","         16","        516","         71.07"
"L&amp;TFINANCE","N4","17-Oct-2018","       1016.10","       1019.90","       1019.90","       1010.50","       1011.05","       1011.06","       1014.00","       1927","             1953976.33","         25","       1750","         90.81"
"L&amp;TFINANCE","N4","19-Oct-2018","       1011.06","       1012.00","       1019.90","       1012.00","       1012.00","       1012.00","       1015.16","       1778","             1804958.90","         48","       1090","         61.30"
"L&amp;TFINANCE","N4","22-Oct-2018","       1012.00","       1019.61","       1019.61","       1012.00","       1012.00","       1012.96","       1013.66","        720","              729834.56","         27","        537","         74.58"
"L&amp;TFINANCE","N4","23-Oct-2018","       1012.96","       1012.00","       1014.99","       1012.00","       1013.00","       1013.33","       1012.10","        435","              440263.48","         11","        335","         77.01"
"L&amp;TFINANCE","N4","24-Oct-2018","       1013.33","       1012.99","       1012.99","       1011.00","       1012.06","       1012.06","       1012.43","        763","              772483.94","         34","        530","         69.46"
"L&amp;TFINANCE","N4","25-Oct-2018","       1012.06","       1012.05","       1014.89","       1011.25","       1013.99","       1013.99","       1012.38","        822","              832177.33","         24","        801","         97.45"
"L&amp;TFINANCE","N4","26-Oct-2018","       1013.99","       1012.85","       1013.00","       1012.85","       1013.00","       1012.94","       1012.93","       1123","             1137525.56","         17","       1120","         99.73"
"L&amp;TFINANCE","N4","29-Oct-2018","       1012.94","       1011.02","       1014.74","       1002.10","       1011.00","       1012.16","       1010.64","       1194","             1206709.93","         36","       1030","         86.26"
"L&amp;TFINANCE","N4","30-Oct-2018","       1012.16","       1011.00","       1015.64","       1011.00","       1013.00","       1013.00","       1012.70","        142","              143804.01","         16","        131","         92.25"
"L&amp;TFINANCE","N4","31-Oct-2018","       1013.00","       1012.00","       1014.86","       1008.00","       1014.00","       1011.88","       1010.14","       1298","             1311157.15","         38","       1069","         82.36"
"L&amp;TFINANCE","N4","01-Nov-2018","       1011.88","       1013.00","       1020.55","       1012.00","       1014.00","       1014.05","       1014.23","        354","              359039.16","         16","        329","         92.94"
"L&amp;TFINANCE","N4","02-Nov-2018","       1014.05","       1012.00","       1015.00","       1012.00","       1014.90","       1014.90","       1012.95","        346","              350480.20","         16","        346","        100.00"
"L&amp;TFINANCE","N4","05-Nov-2018","       1014.90","       1014.01","       1021.94","       1014.00","       1014.20","       1016.81","       1018.53","        579","              589729.50","         14","        559","         96.55"
"L&amp;TFINANCE","N4","06-Nov-2018","       1016.81","       1015.00","       1018.00","       1014.00","       1017.00","       1017.00","       1016.81","        455","              462646.35","          9","        455","        100.00"
"L&amp;TFINANCE","N4","07-Nov-2018","       1017.00","       1026.99","       1026.99","       1016.10","       1024.00","       1016.65","       1019.16","         44","               44843.00","          6","         31","         70.45"
"L&amp;TFINANCE","N4","09-Nov-2018","       1016.65","       1017.00","       1024.00","       1015.56","       1018.00","       1018.00","       1016.87","        253","              257268.01","          6","        151","         59.68"
"L&amp;TFINANCE","N4","12-Nov-2018","       1018.00","       1016.51","       1021.00","       1016.51","       1020.01","       1020.01","       1020.22","         70","               71415.20","          6","         60","         85.71"
"L&amp;TFINANCE","N4","13-Nov-2018","       1020.01","       1020.80","       1020.90","       1020.01","       1020.01","       1020.02","       1020.38","        319","              325500.65","         12","        319","        100.00"
"L&amp;TFINANCE","N4","14-Nov-2018","       1020.02","       1026.99","       1026.99","       1017.05","       1025.99","       1025.99","       1019.05","        452","              460608.49","         16","        450","         99.56"
"L&amp;TFINANCE","N4","15-Nov-2018","       1025.99","       1024.98","       1024.98","       1020.00","       1022.00","       1022.00","       1021.69","        145","              148144.50","          4","        145","        100.00"
"L&amp;TFINANCE","N4","16-Nov-2018","       1022.00","       1017.25","       1024.50","       1017.25","       1024.50","       1024.50","       1021.51","        566","              578172.15","         17","        522","         92.23"
"L&amp;TFINANCE","N4","19-Nov-2018","       1024.50","       1023.50","       1026.00","       1023.50","       1026.00","       1026.00","       1024.25","        180","              184364.40","          5","        170","         94.44"
"L&amp;TFINANCE","N4","20-Nov-2018","       1026.00","       1021.00","       1028.00","       1020.16","       1022.00","       1022.00","       1022.97","        231","              236306.80","         13","        123","         53.25"
"L&amp;TFINANCE","N4","21-Nov-2018","       1022.00","       1021.00","       1026.50","       1020.00","       1026.00","       1026.00","       1023.85","        493","              504756.00","         15","        443","         89.86"
"L&amp;TFINANCE","N4","22-Nov-2018","       1026.00","       1020.00","       1022.50","       1020.00","       1022.50","       1022.50","       1021.76","        397","              405637.53","          5","        397","        100.00"
"L&amp;TFINANCE","N4","26-Nov-2018","       1022.50","       1038.00","       1038.00","       1020.00","       1024.00","       1024.00","       1024.61","       1834","             1879137.86","         30","       1602","         87.35"
"L&amp;TFINANCE","N4","27-Nov-2018","       1024.00","       1025.00","       1025.00","       1023.50","       1023.50","       1023.82","       1024.28","        158","              161836.50","          5","        104","         65.82"
"L&amp;TFINANCE","N4","28-Nov-2018","       1023.82","       1030.97","       1030.97","       1022.11","       1023.10","       1023.10","       1024.28","        256","              262215.86","          7","        211","         82.42"
"L&amp;TFINANCE","N4","29-Nov-2018","       1023.10","       1025.10","       1030.00","       1025.10","       1029.00","       1029.00","       1026.56","       1065","             1093288.61","         30","        953","         89.48"
"L&amp;TFINANCE","N4","30-Nov-2018","       1029.00","       1030.00","       1030.00","       1023.60","       1023.70","       1023.70","       1024.03","        292","              299015.60","          6","        287","         98.29"
"L&amp;TFINANCE","N4","03-Dec-2018","       1023.70","       1029.00","       1029.00","       1029.00","       1029.00","       1029.00","       1029.00","         21","               21609.00","          5","         21","        100.00"
"L&amp;TFINANCE","N4","04-Dec-2018","       1029.00","       1026.01","       1029.50","       1026.00","       1029.50","       1029.50","       1026.26","        293","              300692.86","          8","        293","        100.00"
"L&amp;TFINANCE","N4","05-Dec-2018","       1029.50","       1031.50","       1031.50","       1026.20","       1026.20","       1026.20","       1030.74","        105","              108228.00","          2","        105","        100.00"
"L&amp;TFINANCE","N4","06-Dec-2018","       1026.20","       1026.50","       1031.00","       1026.50","       1031.00","       1031.00","       1027.93","         46","               47285.00","          4","         46","        100.00"
"L&amp;TFINANCE","N4","07-Dec-2018","       1031.00","       1032.00","       1038.00","       1031.30","       1038.00","       1038.00","       1033.26","        943","              974363.50","         27","        943","        100.00"
"L&amp;TFINANCE","N4","10-Dec-2018","       1038.00","       1032.00","       1039.99","       1030.00","       1030.01","       1035.42","       1034.84","        213","              220421.52","         13","        201","         94.37"
"L&amp;TFINANCE","N4","11-Dec-2018","       1035.42","       1049.00","       1049.00","       1026.56","       1040.47","       1040.47","       1037.57","        267","              277029.88","         11","        217","         81.27"
"L&amp;TFINANCE","N4","12-Dec-2018","       1040.47","       1028.00","       1043.16","       1028.00","       1029.00","       1029.00","       1029.21","         98","              100862.16","          8","         96","         97.96"
"L&amp;TFINANCE","N4","13-Dec-2018","       1029.00","       1039.42","       1039.42","       1029.00","       1029.00","       1029.06","       1029.13","        151","              155398.42","          4","        150","         99.34"
"L&amp;TFINANCE","N4","14-Dec-2018","       1029.06","       1026.35","       1028.00","       1025.00","       1026.05","       1026.05","       1026.35","        279","              286352.15","         17","        222","         79.57"
"L&amp;TFINANCE","N4","17-Dec-2018","       1026.05","       1037.55","       1037.55","       1031.00","       1031.00","       1031.39","       1034.62","        178","              184162.05","          6","        133","         74.72"
"L&amp;TFINANCE","N4","18-Dec-2018","       1031.39","       1033.55","       1037.00","       1033.55","       1035.00","       1035.00","       1035.24","        195","              201871.30","          6","        195","        100.00"
"L&amp;TFINANCE","N4","19-Dec-2018","       1035.00","       1029.00","       1035.49","       1029.00","       1032.00","       1032.00","       1031.82","         55","               56749.90","          6","         45","         81.82"
"L&amp;TFINANCE","N4","20-Dec-2018","       1032.00","       1034.80","       1034.80","       1030.51","       1034.50","       1033.39","       1033.07","        239","              246903.25","         12","        195","         81.59"
"L&amp;TFINANCE","N4","21-Dec-2018","       1033.39","       1000.25","       1037.98","        981.00","       1026.21","       1026.19","       1027.73","        555","              570389.19","         25","        425","         76.58"
"L&amp;TFINANCE","N4","24-Dec-2018","       1026.19","       1030.00","       1034.76","       1027.16","       1033.99","       1029.46","       1029.55","        872","              897764.99","         37","        600","         68.81"
"L&amp;TFINANCE","N4","26-Dec-2018","       1029.46","       1039.99","       1039.99","       1029.05","       1030.98","       1030.97","       1030.58","        778","              801790.71","         35","        692","         88.95"
"L&amp;TFINANCE","N4","27-Dec-2018","       1030.97","       1037.95","       1037.95","       1029.00","       1029.00","       1030.00","       1030.35","        235","              242131.30","         16","        190","         80.85"
"L&amp;TFINANCE","N4","28-Dec-2018","       1030.00","       1033.50","       1038.00","       1033.50","       1038.00","       1038.00","       1033.81","         58","               59961.00","          4","         54","         93.10"
"L&amp;TFINANCE","N4","31-Dec-2018","       1038.00","       1034.00","       1037.70","       1025.53","       1037.70","       1033.18","       1032.74","        255","              263348.16","         14","        196","         76.86"
"L&amp;TFINANCE","N4","01-Jan-2019","       1033.18","       1026.31","       1037.99","       1026.31","       1032.52","       1032.52","       1034.68","        160","              165548.14","          9","        128","         80.00"
"L&amp;TFINANCE","N4","02-Jan-2019","       1032.52","       1037.99","       1037.99","       1032.00","       1036.50","       1036.50","       1032.88","        240","              247891.05","         10","        238","         99.17"
"L&amp;TFINANCE","N4","03-Jan-2019","       1036.50","       1041.00","       1047.53","       1030.01","       1031.00","       1031.51","       1033.41","       1114","             1151214.86","         32","        881","         79.08"
"L&amp;TFINANCE","N4","04-Jan-2019","       1031.51","       1039.99","       1039.99","       1027.00","       1033.00","       1032.94","       1034.37","        647","              669235.05","         15","        412","         63.68"
"L&amp;TFINANCE","N4","07-Jan-2019","       1032.94","       1029.00","       1038.80","       1029.00","       1038.00","       1036.73","       1033.62","        691","              714231.50","         18","        596","         86.25"
"L&amp;TFINANCE","N4","08-Jan-2019","       1036.73","       1037.95","       1038.00","       1032.61","       1038.00","       1038.00","       1035.41","         40","               41416.53","          7","         20","         50.00"
"L&amp;TFINANCE","N4","09-Jan-2019","       1038.00","       1044.40","       1044.99","       1034.04","       1038.95","       1038.95","       1040.94","         45","               46842.35","          7","         20","         44.44"
"L&amp;TFINANCE","N4","10-Jan-2019","       1038.95","       1039.00","       1039.00","       1037.00","       1037.00","       1037.06","       1037.45","         50","               51872.50","          3","         50","        100.00"
"L&amp;TFINANCE","N4","11-Jan-2019","       1037.06","       1032.01","       1038.00","       1032.01","       1038.00","       1038.00","       1036.93","        123","              127542.22","          6","        101","         82.11"
"L&amp;TFINANCE","N4","14-Jan-2019","       1038.00","       1039.00","       1043.99","       1039.00","       1039.00","       1039.00","       1039.98","        510","              530389.00","          9","        400","         78.43"
"L&amp;TFINANCE","N4","15-Jan-2019","       1039.00","       1038.80","       1039.00","       1038.80","       1039.00","       1039.00","       1038.90","        200","              207780.00","          4","        200","        100.00"
"L&amp;TFINANCE","N4","16-Jan-2019","       1039.00","       1039.00","       1039.00","       1035.50","       1039.00","       1039.00","       1038.91","        205","              212977.50","          3","        205","        100.00"
"L&amp;TFINANCE","N4","17-Jan-2019","       1039.00","       1039.88","       1040.00","       1038.99","       1040.00","       1040.00","       1039.18","        316","              328381.24","         10","        316","        100.00"
"L&amp;TFINANCE","N4","18-Jan-2019","       1040.00","       1035.00","       1035.00","       1035.00","       1035.00","       1035.00","       1035.00","         15","               15525.00","          1","         15","        100.00"
"L&amp;TFINANCE","N4","21-Jan-2019","       1035.00","       1051.94","       1051.94","       1038.00","       1038.00","       1038.00","       1040.20","        802","              834243.90","         48","        748","         93.27"
"L&amp;TFINANCE","N4","22-Jan-2019","       1038.00","       1045.97","       1048.75","       1040.00","       1043.00","       1042.68","       1045.03","        731","              763920.34","         23","        541","         74.01"
"L&amp;TFINANCE","N4","23-Jan-2019","       1042.68","       1043.00","       1043.00","       1043.00","       1043.00","       1043.00","       1043.00","         10","               10430.00","          1","         10","        100.00"
"L&amp;TFINANCE","N4","24-Jan-2019","       1043.00","       1039.00","       1039.00","       1037.00","       1037.00","       1037.00","       1038.44","        277","              287649.00","         25","        277","        100.00"
"L&amp;TFINANCE","N4","25-Jan-2019","       1037.00","       1040.00","       1045.00","       1033.00","       1033.75","       1033.75","       1043.41","        913","              952631.60","         10","        906","         99.23"
"L&amp;TFINANCE","N4","28-Jan-2019","       1033.75","       1050.00","       1050.00","       1039.00","       1039.01","       1039.01","       1039.84","         32","               33275.01","          7","         31","         96.88"
"L&amp;TFINANCE","N4","29-Jan-2019","       1039.01","       1039.95","       1044.31","       1039.95","       1041.00","       1041.00","       1043.03","        166","              173143.78","          9","        118","         71.08"
"L&amp;TFINANCE","N4","30-Jan-2019","       1041.00","       1040.00","       1041.00","       1039.00","       1039.10","       1039.10","       1039.89","        810","              842306.90","         14","        610","         75.31"
"L&amp;TFINANCE","N4","31-Jan-2019","       1039.10","       1029.15","       1044.98","       1029.15","       1044.98","       1044.97","       1041.43","        733","              763365.53","         19","        525","         71.62"
"L&amp;TFINANCE","N4","01-Feb-2019","       1044.97","       1035.00","       1044.00","       1032.18","       1041.10","       1041.16","       1038.05","        211","              219028.12","         12","        155","         73.46"
"L&amp;TFINANCE","N4","04-Feb-2019","       1041.16","       1042.20","       1042.20","       1042.00","       1042.00","       1042.13","       1042.13","         65","               67738.50","          3","         65","        100.00"
"L&amp;TFINANCE","N4","05-Feb-2019","       1042.13","       1044.98","       1044.99","       1042.00","       1042.00","       1042.00","       1042.15","        222","              231358.29","          6","        221","         99.55"
"L&amp;TFINANCE","N4","06-Feb-2019","       1042.00","       1042.49","       1042.49","       1041.00","       1041.99","       1041.99","       1041.92","        217","              226095.83","          4","        217","        100.00"
"L&amp;TFINANCE","N4","07-Feb-2019","       1041.99","       1033.10","       1064.97","       1033.10","       1043.00","       1044.42","       1044.16","        270","              281923.32","          9","        264","         97.78"
"L&amp;TFINANCE","N4","08-Feb-2019","       1044.42","       1040.10","       1045.99","       1035.10","       1040.50","       1040.50","       1041.04","       1277","             1329409.00","         27","       1083","         84.81"
"L&amp;TFINANCE","N4","11-Feb-2019","       1040.50","       1035.00","       1044.68","       1035.00","       1040.30","       1040.49","       1040.25","        548","              570055.89","          8","        524","         95.62"
"L&amp;TFINANCE","N4","12-Feb-2019","       1040.49","       1040.40","       1042.00","       1040.00","       1040.10","       1040.10","       1040.09","        909","              945440.80","         16","        899","         98.90"
"L&amp;TFINANCE","N4","13-Feb-2019","       1040.10","       1041.00","       1041.20","       1041.00","       1041.20","       1041.20","       1041.02","         55","               57256.00","          2","         55","        100.00"
"L&amp;TFINANCE","N4","14-Feb-2019","       1041.20","       1042.30","       1044.00","       1042.25","       1044.00","       1044.00","       1042.82","        117","              122009.50","          7","        117","        100.00"
"L&amp;TFINANCE","N4","15-Feb-2019","       1044.00","       1040.10","       1044.49","       1040.00","       1044.49","       1044.49","       1040.47","        108","              112371.25","          8","         98","         90.74"
"L&amp;TFINANCE","N4","18-Feb-2019","       1044.49","       1045.00","       1045.00","       1000.10","       1040.11","       1040.11","       1026.64","       1203","             1235051.16","         31","        510","         42.39"
"L&amp;TFINANCE","N4","19-Feb-2019","       1040.11","       1030.00","       1069.00","       1030.00","       1041.00","       1041.00","       1036.99","        163","              169030.00","          4","        162","         99.39"
"L&amp;TFINANCE","N4","20-Feb-2019","       1041.00","       1049.19","       1049.19","       1039.00","       1046.68","       1046.62","       1041.42","        790","              822722.26","         21","        320","         40.51"
"L&amp;TFINANCE","N4","21-Feb-2019","       1046.62","       1047.00","       1047.80","       1044.00","       1047.80","       1047.58","       1046.55","        222","              232333.47","         14","        220","         99.10"
"L&amp;TFINANCE","N4","22-Feb-2019","       1047.58","       1050.00","       1050.00","       1045.00","       1047.20","       1047.56","       1047.11","        176","              184291.96","          9","        176","        100.00"
"L&amp;TFINANCE","N4","25-Feb-2019","       1047.56","       1050.00","       1050.00","       1045.00","       1047.50","       1047.50","       1047.96","        198","              207496.00","          9","        187","         94.44"
"L&amp;TFINANCE","N4","26-Feb-2019","       1047.50","       1047.00","       1050.10","       1045.10","       1050.00","       1050.00","       1049.57","       1133","             1189166.90","         13","       1133","        100.00"
"L&amp;TFINANCE","N4","27-Feb-2019","       1050.00","       1050.00","       1052.00","       1049.00","       1049.00","       1049.00","       1050.72","        215","              225905.00","          6","        215","        100.00"
"L&amp;TFINANCE","N4","28-Feb-2019","       1049.00","       1054.49","       1054.49","       1048.00","       1048.01","       1048.00","       1051.01","        350","              367852.85","         11","        315","         90.00"
"L&amp;TFINANCE","N4","01-Mar-2019","       1048.00","       1051.99","       1051.99","       1040.05","       1050.00","       1049.99","       1048.31","        400","              419324.50","          9","        400","        100.00"
"L&amp;TFINANCE","N4","05-Mar-2019","       1049.99","       1050.00","       1050.00","       1043.00","       1048.50","       1048.49","       1046.87","        790","              827026.21","         18","        760","         96.20"
"L&amp;TFINANCE","N4","06-Mar-2019","       1048.49","       1045.15","       1050.00","       1045.15","       1049.90","       1049.80","       1049.93","       1075","             1128673.60","         10","       1075","        100.00"
"L&amp;TFINANCE","N4","07-Mar-2019","       1049.80","       1060.00","       1060.00","       1049.50","       1049.50","       1049.50","       1050.31","        310","              325595.00","         10","        310","        100.00"
"L&amp;TFINANCE","N4","08-Mar-2019","       1049.50","       1050.00","       1051.55","       1050.00","       1050.00","       1050.05","       1050.11","        763","              801235.50","         24","        712","         93.32"
"L&amp;TFINANCE","N4","11-Mar-2019","       1050.05","       1048.50","       1052.00","       1048.50","       1052.00","       1051.93","       1051.44","        287","              301761.90","          7","        287","        100.00"
"L&amp;TFINANCE","N4","12-Mar-2019","       1051.93","       1061.00","       1061.00","       1050.55","       1051.00","       1051.50","       1051.44","        201","              211338.50","          5","        151","         75.12"
"L&amp;TFINANCE","N4","13-Mar-2019","       1051.50","       1050.50","       1059.00","       1038.95","       1051.00","       1051.02","       1048.00","        205","              214840.96","         17","        144","         70.24"
"L&amp;TFINANCE","N4","14-Mar-2019","       1051.02","       1028.00","       1028.00","       1002.00","       1002.25","       1002.25","       1005.12","       2748","             2762078.31","         94","       2231","         81.19"
"L&amp;TFINANCE","N4","15-Mar-2019","       1002.25","       1008.00","       1008.00","       1002.00","       1003.90","       1003.90","       1004.84","       1477","             1484144.64","         21","       1138","         77.05"
"L&amp;TFINANCE","N8","15-Mar-2019","       1000.00","       1004.00","       1004.00","       1001.10","       1001.10","       1001.33","       1002.81","        100","              100281.20","          7","        100","        100.00"
"L&amp;TFINANCE","NG","15-Mar-2019","       1000.00","       1005.90","       1008.00","       1005.50","       1005.50","       1006.56","       1006.57","        800","              805255.00","          5","        800","        100.00"
"L&amp;TFINANCE","NI","15-Mar-2019","       1000.00","       1001.00","       1002.47","       1001.00","       1001.70","       1001.58","       1001.75","       2210","             2213860.34","         20","       2210","        100.00"
"L&amp;TFINANCE","N4","18-Mar-2019","       1003.90","       1004.75","       1006.00","       1003.00","       1004.00","       1004.17","       1004.03","        565","              567274.33","         23","        565","        100.00"
"L&amp;TFINANCE","N8","18-Mar-2019","       1001.33","       1004.00","       1004.99","       1004.00","       1004.99","       1004.99","       1004.91","         59","               59289.46","          5","         59","        100.00"
"L&amp;TFINANCE","NC","18-Mar-2019","       1000.00","       1007.05","       1009.95","       1005.99","       1006.00","       1006.30","       1006.45","       2702","             2719439.25","         23","       2451","         90.71"
"L&amp;TFINANCE","NG","18-Mar-2019","       1006.56","       1005.00","       1015.00","       1005.00","       1011.10","       1014.27","       1010.94","       1300","             1314220.50","         17","       1300","        100.00"
"L&amp;TFINANCE","NI","18-Mar-2019","       1001.58","       1001.55","       1004.87","       1001.00","       1003.98","       1003.97","       1001.97","        455","              455894.64","         19","        455","        100.00"
"L&amp;TFINANCE","N4","19-Mar-2019","       1004.17","       1004.00","       1006.85","       1003.01","       1003.95","       1005.50","       1004.09","       1114","             1118559.10","         24","       1090","         97.85"
"L&amp;TFINANCE","N8","19-Mar-2019","       1004.99","       1004.89","       1008.40","       1004.89","       1008.40","       1008.14","       1007.26","        656","              660760.89","          9","        646","         98.48"
"L&amp;TFINANCE","NC","19-Mar-2019","       1006.30","       1014.98","       1028.99","       1014.98","       1028.99","       1025.21","       1018.17","       1673","             1703402.10","         27","       1450","         86.67"
"L&amp;TFINANCE","NG","19-Mar-2019","       1014.27","       1199.00","       1199.00","       1020.00","       1022.00","       1020.50","       1071.34","        710","              760650.00","          9","        510","         71.83"
"L&amp;TFINANCE","NI","19-Mar-2019","       1003.97","       1003.00","       1008.00","       1003.00","       1008.00","       1008.00","       1006.33","        470","              472975.00","         11","        470","        100.00"
"L&amp;TFINANCE","N4","20-Mar-2019","       1005.50","       1008.50","       1008.50","       1003.80","       1004.00","       1004.67","       1004.61","       1866","             1874607.10","         58","       1748","         93.68"
"L&amp;TFINANCE","N8","20-Mar-2019","       1008.14","       1006.00","       1029.00","       1006.00","       1011.00","       1011.57","       1013.41","        497","              503665.50","         15","        427","         85.92"
"L&amp;TFINANCE","NA","20-Mar-2019","       1000.00","       1006.00","       1006.00","       1006.00","       1006.00","       1006.00","       1006.00","         10","               10060.00","          1","         10","        100.00"
"L&amp;TFINANCE","NC","20-Mar-2019","       1025.21","       1016.00","       1016.00","       1016.00","       1016.00","       1016.00","       1016.00","        350","              355600.00","          5","        200","         57.14"
"L&amp;TFINANCE","NG","20-Mar-2019","       1020.50","       1024.00","       1024.00","       1021.00","       1021.00","       1021.59","       1022.70","        853","              872365.00","         11","        852","         99.88"
"L&amp;TFINANCE","NI","20-Mar-2019","       1008.00","       1006.00","       1017.00","       1006.00","       1017.00","       1017.00","       1007.22","        225","              226625.00","          4","        225","        100.00"
"L&amp;TFINANCE","N4","22-Mar-2019","       1004.67","       1004.50","       1005.50","       1003.20","       1005.00","       1005.00","       1003.62","        572","              574070.25","         11","        572","        100.00"
"L&amp;TFINANCE","N8","22-Mar-2019","       1011.57","       1010.00","       1010.00","       1010.00","       1010.00","       1010.00","       1010.00","         15","               15150.00","          3","         15","        100.00"
