"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"J&amp;KBANK","EQ","02-Nov-2018","         41.50","         42.05","         43.00","         41.05","         41.50","         41.60","         42.08","     851213","            35821611.65","       7849","     462076","         54.28"
"J&amp;KBANK","EQ","05-Nov-2018","         41.60","         42.15","         42.15","         41.05","         41.25","         41.25","         41.48","     317701","            13176651.25","       6520","     206097","         64.87"
"J&amp;KBANK","EQ","06-Nov-2018","         41.25","         42.40","         42.80","         41.05","         41.15","         41.30","         41.91","     497261","            20838628.75","       6672","     247125","         49.70"
"J&amp;KBANK","EQ","07-Nov-2018","         41.30","         41.55","         42.20","         41.40","         41.95","         42.00","         41.90","      77819","             3260459.25","        491","      53679","         68.98"
"J&amp;KBANK","EQ","09-Nov-2018","         42.00","         41.95","         42.70","         41.60","         41.70","         41.80","         42.04","     522430","            21964814.95","       7837","     315781","         60.44"
"J&amp;KBANK","EQ","12-Nov-2018","         41.80","         41.95","         42.00","         40.75","         41.45","         41.45","         41.38","     455555","            18850778.85","       6060","     277541","         60.92"
"J&amp;KBANK","EQ","13-Nov-2018","         41.45","         41.85","         41.85","         40.30","         40.45","         40.55","         40.80","     450226","            18368610.15","       4553","     288070","         63.98"
"J&amp;KBANK","EQ","14-Nov-2018","         40.55","         40.60","         41.05","         39.45","         39.65","         39.55","         39.90","    1825101","            72818680.15","      10960","    1638339","         89.77"
"J&amp;KBANK","EQ","15-Nov-2018","         39.55","         39.60","         40.20","         38.85","         38.95","         38.95","         39.24","     539529","            21172772.20","       7185","     361727","         67.04"
"J&amp;KBANK","EQ","16-Nov-2018","         38.95","         39.00","         40.10","         38.85","         39.70","         39.70","         39.67","     669255","            26547743.30","      10318","     511374","         76.41"
"J&amp;KBANK","EQ","19-Nov-2018","         39.70","         39.75","         40.15","         39.35","         39.45","         39.50","         39.59","     351426","            13912193.40","      10217","     244847","         69.67"
"J&amp;KBANK","EQ","20-Nov-2018","         39.50","         39.50","         39.55","         38.30","         38.50","         38.55","         38.78","     471317","            18277128.95","       4353","     331822","         70.40"
"J&amp;KBANK","EQ","21-Nov-2018","         38.55","         38.90","         38.90","         38.00","         38.15","         38.15","         38.35","     437577","            16780479.30","       5863","     288817","         66.00"
"J&amp;KBANK","EQ","22-Nov-2018","         38.15","         38.90","         39.30","         38.15","         39.05","         39.05","         38.95","     704276","            27428879.00","       7578","     440055","         62.48"
"J&amp;KBANK","EQ","26-Nov-2018","         39.05","         39.00","         39.20","         38.20","         38.40","         38.40","         38.58","     324495","            12517906.65","       2770","     187874","         57.90"
"J&amp;KBANK","EQ","27-Nov-2018","         38.40","         38.50","         38.80","         38.05","         38.15","         38.25","         38.41","     267095","            10258759.85","       2096","      94135","         35.24"
"J&amp;KBANK","EQ","28-Nov-2018","         38.25","         38.40","         38.50","         36.75","         37.20","         37.15","         37.51","     470008","            17630151.85","       2811","     278971","         59.35"
"J&amp;KBANK","EQ","29-Nov-2018","         37.15","         37.80","         37.80","         36.70","         37.00","         37.05","         37.08","     286639","            10627403.60","       2369","     181884","         63.45"
"J&amp;KBANK","EQ","30-Nov-2018","         37.05","         37.35","         37.35","         36.50","         36.75","         36.80","         36.92","     396977","            14655531.95","       4180","     221469","         55.79"
"J&amp;KBANK","EQ","03-Dec-2018","         36.80","         37.00","         37.40","         36.15","         36.90","         36.85","         36.72","     403893","            14830992.35","       2096","     191109","         47.32"
"J&amp;KBANK","EQ","04-Dec-2018","         36.85","         37.00","         39.00","         36.60","         38.70","         38.70","         38.29","     745167","            28534459.65","       6002","     439425","         58.97"
"J&amp;KBANK","EQ","05-Dec-2018","         38.70","         38.25","         38.85","         37.55","         37.80","         37.85","         38.04","     176767","             6724059.00","       2288","     102967","         58.25"
"J&amp;KBANK","EQ","06-Dec-2018","         37.85","         37.70","         39.20","         37.05","         38.05","         38.10","         38.26","     776498","            29710727.10","       6749","     428017","         55.12"
"J&amp;KBANK","EQ","07-Dec-2018","         38.10","         38.90","         38.90","         36.70","         37.55","         37.60","         37.54","     320719","            12041165.65","       2468","     148504","         46.30"
"J&amp;KBANK","EQ","10-Dec-2018","         37.60","         37.60","         37.60","         36.00","         36.40","         36.50","         36.56","     224452","             8206517.90","       2023","     133448","         59.46"
"J&amp;KBANK","EQ","11-Dec-2018","         36.50","         36.00","         37.15","         36.00","         36.45","         36.50","         36.62","     225794","             8267631.95","       2224","     136040","         60.25"
"J&amp;KBANK","EQ","12-Dec-2018","         36.50","         36.70","         37.15","         36.50","         36.80","         36.60","         36.82","     863673","            31797992.75","      11429","     613202","         71.00"
"J&amp;KBANK","EQ","13-Dec-2018","         36.60","         36.80","         37.30","         35.90","         35.95","         36.00","         36.55","    1040353","            38022665.15","      19603","     738441","         70.98"
"J&amp;KBANK","EQ","14-Dec-2018","         36.00","         36.00","         36.35","         35.40","         35.80","         35.65","         35.84","     657083","            23548133.55","       5807","     439172","         66.84"
"J&amp;KBANK","EQ","17-Dec-2018","         35.65","         35.65","         36.25","         35.60","         35.75","         35.80","         35.81","     299434","            10722036.65","       2498","     200923","         67.10"
"J&amp;KBANK","EQ","18-Dec-2018","         35.80","         35.65","         36.30","         35.50","         36.00","         36.00","         36.06","     415028","            14966158.10","       3040","     255701","         61.61"
"J&amp;KBANK","EQ","19-Dec-2018","         36.00","         36.30","         37.35","         36.20","         37.00","         36.95","         36.91","     618787","            22837568.45","       3511","     410926","         66.41"
"J&amp;KBANK","EQ","20-Dec-2018","         36.95","         37.40","         37.45","         36.85","         37.10","         37.10","         37.19","     645483","            24006424.85","       4002","     420540","         65.15"
"J&amp;KBANK","EQ","21-Dec-2018","         37.10","         37.30","         37.55","         36.55","         36.85","         36.80","         37.03","     530227","            19635694.25","       4007","     332490","         62.71"
"J&amp;KBANK","EQ","24-Dec-2018","         36.80","         36.75","         37.00","         36.55","         36.60","         36.60","         36.69","     198779","             7294113.25","       1143","     126990","         63.89"
"J&amp;KBANK","EQ","26-Dec-2018","         36.60","         37.00","         37.00","         36.10","         36.65","         36.60","         36.47","     171198","             6243873.55","       1176","     101163","         59.09"
"J&amp;KBANK","EQ","27-Dec-2018","         36.60","         36.60","         37.05","         36.60","         36.70","         36.70","         36.84","     247568","             9120856.20","       1507","     155488","         62.81"
"J&amp;KBANK","EQ","28-Dec-2018","         36.70","         37.00","         37.65","         37.00","         37.25","         37.30","         37.38","     437064","            16336398.05","       2557","     272628","         62.38"
"J&amp;KBANK","EQ","31-Dec-2018","         37.30","         37.40","         37.80","         37.35","         37.70","         37.70","         37.63","     282142","            10616532.95","       3475","     181448","         64.31"
"J&amp;KBANK","EQ","01-Jan-2019","         37.70","         37.90","         38.85","         37.75","         38.60","         38.60","         38.37","     430485","            16519137.85","       1837","     232206","         53.94"
"J&amp;KBANK","EQ","02-Jan-2019","         38.60","         38.60","         39.90","         38.00","         38.90","         38.85","         39.21","     818355","            32086670.50","       3187","     504726","         61.68"
"J&amp;KBANK","EQ","03-Jan-2019","         38.85","         39.20","         39.40","         38.55","         38.70","         38.70","         39.01","     511536","            19953432.10","       1978","     363794","         71.12"
"J&amp;KBANK","EQ","04-Jan-2019","         38.70","         38.80","         38.90","         37.60","         37.85","         37.80","         38.01","     610331","            23199024.45","       2456","     424095","         69.49"
"J&amp;KBANK","EQ","07-Jan-2019","         37.80","         38.20","         38.40","         37.40","         37.55","         37.55","         37.76","     581911","            21973845.25","       5471","     433484","         74.49"
"J&amp;KBANK","EQ","08-Jan-2019","         37.55","         37.50","         37.70","         37.10","         37.15","         37.25","         37.30","     678594","            25311108.50","       4384","     479728","         70.69"
"J&amp;KBANK","EQ","09-Jan-2019","         37.25","         37.70","         37.75","         36.65","         36.90","         36.90","         37.16","     779872","            28982218.35","       5973","     403649","         51.76"
"J&amp;KBANK","EQ","10-Jan-2019","         36.90","         37.05","         37.10","         36.60","         36.80","         36.70","         36.78","     343440","            12631995.65","       2184","     225353","         65.62"
"J&amp;KBANK","EQ","11-Jan-2019","         36.70","         37.15","         37.40","         36.10","         36.45","         36.30","         36.59","    1311514","            47983239.25","       5118","     980085","         74.73"
"J&amp;KBANK","EQ","14-Jan-2019","         36.30","         37.70","         38.10","         36.80","         37.30","         37.30","         37.25","    5508683","           205225316.90","      16493","    3339472","         60.62"
"J&amp;KBANK","EQ","15-Jan-2019","         37.30","         37.80","         42.30","         37.70","         39.35","         39.25","         40.22","    8086883","           325223212.65","      37431","    4122579","         50.98"
"J&amp;KBANK","EQ","16-Jan-2019","         39.25","         39.70","         40.30","         39.00","         39.10","         39.15","         39.62","    3020490","           119682356.50","      19584","    1732026","         57.34"
"J&amp;KBANK","EQ","17-Jan-2019","         39.15","         39.40","         39.40","         37.80","         38.60","         38.55","         38.61","    3051189","           117819771.10","      18086","    1698087","         55.65"
"J&amp;KBANK","EQ","18-Jan-2019","         38.55","         38.80","         38.90","         38.05","         38.70","         38.50","         38.53","    1753022","            67537952.65","      14173","    1035656","         59.08"
"J&amp;KBANK","EQ","21-Jan-2019","         38.50","         38.90","         39.65","         38.25","         38.45","         38.60","         39.21","    2328196","            91282375.95","       6658","    1635952","         70.27"
"J&amp;KBANK","EQ","22-Jan-2019","         38.60","         38.65","         38.90","         38.15","         38.80","         38.75","         38.56","     988688","            38124220.90","      24608","     621917","         62.90"
"J&amp;KBANK","EQ","23-Jan-2019","         38.75","         38.90","         39.10","         38.55","         38.85","         38.70","         38.84","    1097160","            42609854.30","      18468","     665029","         60.61"
"J&amp;KBANK","EQ","24-Jan-2019","         38.70","         39.15","         39.20","         38.60","         39.10","         39.10","         38.92","     856145","            33317990.00","      11477","     533681","         62.34"
"J&amp;KBANK","EQ","25-Jan-2019","         39.10","         39.50","         40.00","         37.90","         39.45","         39.10","         38.97","    2346898","            91459819.10","      10589","    1486932","         63.36"
"J&amp;KBANK","EQ","28-Jan-2019","         39.10","         39.50","         39.90","         38.65","         39.80","         39.60","         39.31","    1908266","            75018666.70","      23690","    1085776","         56.90"
"J&amp;KBANK","EQ","29-Jan-2019","         39.60","         39.50","         40.50","         39.05","         40.30","         40.40","         39.95","    1582678","            63229998.65","      18636","     981776","         62.03"
"J&amp;KBANK","EQ","30-Jan-2019","         40.40","         40.90","         41.70","         40.40","         41.30","         41.30","         41.18","    1328705","            54721821.25","       5522","     938302","         70.62"
"J&amp;KBANK","EQ","31-Jan-2019","         41.30","         41.70","         41.70","         40.75","         40.80","         41.00","         41.12","     674211","            27723387.15","       2606","     406033","         60.22"
"J&amp;KBANK","EQ","01-Feb-2019","         41.00","         40.95","         40.95","         38.65","         39.75","         39.20","         39.71","     691958","            27479863.75","       2557","     381065","         55.07"
"J&amp;KBANK","EQ","04-Feb-2019","         39.20","         39.35","         39.35","         38.00","         38.50","         38.55","         38.65","     423276","            16360633.75","       2135","     216074","         51.05"
"J&amp;KBANK","EQ","05-Feb-2019","         38.55","         38.50","         40.25","         38.35","         39.20","         39.05","         39.32","     673684","            26488789.70","       2175","     282905","         41.99"
"J&amp;KBANK","EQ","06-Feb-2019","         39.05","         39.30","         39.50","         38.30","         38.80","         38.70","         38.89","     589674","            22935363.20","       3173","     306852","         52.04"
"J&amp;KBANK","EQ","07-Feb-2019","         38.70","         38.85","         39.40","         38.50","         39.25","         39.25","         39.05","     352841","            13778327.95","       1153","     211585","         59.97"
"J&amp;KBANK","EQ","08-Feb-2019","         39.25","         39.30","         39.30","         38.75","         39.20","         39.20","         39.06","     235245","             9188718.60","       1156","     161527","         68.66"
"J&amp;KBANK","EQ","11-Feb-2019","         39.20","         39.00","         39.15","         38.05","         38.50","         38.50","         38.49","     350852","            13503511.10","       1908","     214809","         61.22"
"J&amp;KBANK","EQ","12-Feb-2019","         38.50","         38.50","         38.85","         38.00","         38.80","         38.20","         38.48","     234021","             9004019.45","       1443","     133718","         57.14"
"J&amp;KBANK","EQ","13-Feb-2019","         38.20","         38.15","         40.25","         38.15","         39.60","         39.60","         39.81","    2188063","            87117035.95","       6744","    1378582","         63.00"
"J&amp;KBANK","EQ","14-Feb-2019","         39.60","         39.60","         40.00","         39.10","         39.60","         39.80","         39.75","     600067","            23854242.95","       8586","     358290","         59.71"
"J&amp;KBANK","EQ","15-Feb-2019","         39.80","         39.80","         39.80","         39.20","         39.50","         39.45","         39.53","     407379","            16105320.35","       2630","     331366","         81.34"
"J&amp;KBANK","EQ","18-Feb-2019","         39.45","         39.50","         39.55","         38.45","         38.80","         38.75","         38.88","     574881","            22354045.75","       7026","     426157","         74.13"
"J&amp;KBANK","EQ","19-Feb-2019","         38.75","         38.80","         39.30","         38.50","         38.95","         39.10","         39.02","     189668","             7401327.15","       1997","      74029","         39.03"
"J&amp;KBANK","EQ","20-Feb-2019","         39.10","         38.95","         40.00","         38.70","         39.50","         39.45","         39.53","     584549","            23107735.90","      11556","     375827","         64.29"
"J&amp;KBANK","EQ","21-Feb-2019","         39.45","         40.00","         40.00","         39.30","         39.35","         39.40","         39.58","     692905","            27426239.00","       3558","     517526","         74.69"
"J&amp;KBANK","EQ","22-Feb-2019","         39.40","         39.35","         39.55","         38.95","         39.00","         39.05","         39.30","     166031","             6524486.45","       1733","     103282","         62.21"
"J&amp;KBANK","EQ","25-Feb-2019","         39.05","         39.40","         39.40","         37.80","         38.10","         38.15","         38.23","     803201","            30708182.70","       5773","     562789","         70.07"
"J&amp;KBANK","EQ","26-Feb-2019","         38.15","         37.90","         38.10","         37.50","         38.00","         37.85","         37.90","     833002","            31572280.00","       8299","     593964","         71.30"
"J&amp;KBANK","EQ","27-Feb-2019","         37.85","         38.25","         38.75","         38.00","         38.35","         38.50","         38.42","     855843","            32878442.50","       6481","     594983","         69.52"
"J&amp;KBANK","EQ","28-Feb-2019","         38.50","         38.25","         38.60","         38.25","         38.50","         38.50","         38.50","     356180","            13712422.95","       2609","     301496","         84.65"
"J&amp;KBANK","EQ","01-Mar-2019","         38.50","         38.35","         39.30","         38.35","         39.10","         39.10","         38.83","     599858","            23294431.60","       3224","     304174","         50.71"
"J&amp;KBANK","EQ","05-Mar-2019","         39.10","         39.60","         43.25","         39.25","         42.10","         41.95","         40.99","    1347343","            55232201.95","       4041","     749752","         55.65"
"J&amp;KBANK","EQ","06-Mar-2019","         41.95","         43.75","         50.30","         43.75","         48.90","         49.40","         48.50","   10016452","           485818407.50","      27295","    2545667","         25.41"
"J&amp;KBANK","EQ","07-Mar-2019","         49.40","         49.40","         49.80","         45.50","         46.25","         46.05","         47.31","    1567969","            74178368.80","       8170","     625817","         39.91"
"J&amp;KBANK","EQ","08-Mar-2019","         46.05","         45.75","         47.00","         45.20","         45.55","         45.70","         46.06","     940813","            43335818.70","       6179","     409494","         43.53"
"J&amp;KBANK","EQ","11-Mar-2019","         45.70","         45.70","         46.90","         45.50","         45.90","         46.05","         46.23","     796111","            36803724.90","       7414","     443795","         55.75"
"J&amp;KBANK","EQ","12-Mar-2019","         46.05","         46.65","         46.90","         45.80","         46.15","         46.20","         46.25","     797572","            36889049.30","       3680","     391085","         49.03"
"J&amp;KBANK","EQ","13-Mar-2019","         46.20","         46.25","         49.15","         45.85","         47.40","         47.50","         47.70","    1263056","            60250258.10","       6307","     549731","         43.52"
"J&amp;KBANK","EQ","14-Mar-2019","         47.50","         47.50","         48.15","         46.60","         46.75","         46.80","         47.18","     507710","            23954309.80","       5263","     310805","         61.22"
"J&amp;KBANK","EQ","15-Mar-2019","         46.80","         47.20","         48.00","         45.20","         45.75","         46.15","         46.79","     883353","            41332263.20","       4405","     581645","         65.85"
"J&amp;KBANK","EQ","18-Mar-2019","         46.15","         47.50","         50.30","         46.50","         50.00","         49.30","         48.40","    1649935","            79861827.45","       6343","     998008","         60.49"
"J&amp;KBANK","EQ","19-Mar-2019","         49.30","         50.05","         51.35","         49.25","         51.05","         51.10","         50.37","    1438660","            72467457.70","       8317","     714866","         49.69"
"J&amp;KBANK","EQ","20-Mar-2019","         51.10","         51.10","         51.80","         49.75","         50.40","         50.05","         50.38","     577178","            29075495.00","       3125","     296174","         51.31"
"J&amp;KBANK","EQ","22-Mar-2019","         50.05","         50.00","         52.20","         49.60","         49.85","         50.00","         50.81","     923983","            46943174.40","       5118","     515844","         55.83"
"J&amp;KBANK","EQ","25-Mar-2019","         50.00","         50.00","         50.00","         48.20","         48.50","         48.65","         49.10","     778492","            38225748.05","       4614","     526143","         67.58"
"J&amp;KBANK","EQ","26-Mar-2019","         48.65","         49.30","         49.55","         48.65","         49.05","         49.20","         49.17","     245934","            12092605.35","       1764","     129334","         52.59"
"J&amp;KBANK","EQ","27-Mar-2019","         49.20","         49.30","         49.75","         48.15","         48.20","         48.45","         48.87","     444413","            21720649.00","       2913","     259569","         58.41"
"J&amp;KBANK","EQ","28-Mar-2019","         48.45","         48.55","         55.00","         48.55","         54.00","         53.60","         52.44","    2044055","           107199057.25","       8167","    1281699","         62.70"
"J&amp;KBANK","EQ","29-Mar-2019","         53.60","         54.90","         55.65","         52.95","         53.30","         53.70","         54.17","    1433538","            77655470.00","       8375","     707321","         49.34"
"J&amp;KBANK","EQ","01-Apr-2019","         53.70","         54.00","         59.90","         54.00","         57.75","         57.55","         57.85","    3008678","           174042065.15","      15958","     889765","         29.57"
"J&amp;KBANK","EQ","02-Apr-2019","         57.55","         57.70","         58.80","         56.20","         57.35","         57.10","         57.31","    1026153","            58813265.90","       5116","     316622","         30.86"
"J&amp;KBANK","EQ","03-Apr-2019","         57.10","         57.30","         59.20","         57.30","         57.75","         57.90","         58.26","    1055685","            61508048.10","       6242","     584561","         55.37"
"J&amp;KBANK","EQ","04-Apr-2019","         57.90","         57.75","         59.00","         56.45","         56.60","         56.75","         57.66","     765915","            44163140.85","       3280","     338713","         44.22"
"J&amp;KBANK","EQ","05-Apr-2019","         56.75","         57.20","         59.40","         56.25","         58.50","         58.75","         58.11","     795553","            46232825.55","       5877","     424454","         53.35"
"J&amp;KBANK","EQ","08-Apr-2019","         58.75","         59.35","         60.20","         57.80","         59.25","         59.20","         59.05","    1368205","            80785940.30","      11898","     575668","         42.07"
"J&amp;KBANK","EQ","09-Apr-2019","         59.20","         59.20","         60.00","         57.90","         59.45","         59.80","         59.18","     649730","            38450708.85","       5131","     324402","         49.93"
"J&amp;KBANK","EQ","10-Apr-2019","         59.80","         59.75","         65.75","         58.95","         64.00","         64.80","         63.36","    3125143","           198017870.70","      14875","     952942","         30.49"
"J&amp;KBANK","EQ","11-Apr-2019","         64.80","         63.75","         64.50","         62.30","         62.45","         62.80","         63.22","    1381303","            87327857.15","       8489","     699505","         50.64"
"J&amp;KBANK","EQ","12-Apr-2019","         62.80","         63.00","         64.00","         61.10","         61.80","         62.10","         62.44","    2501610","           156190233.75","       8405","    1790090","         71.56"
"J&amp;KBANK","EQ","15-Apr-2019","         62.10","         62.20","         62.95","         61.00","         61.15","         61.20","         61.97","     617028","            38235027.90","       4732","     277492","         44.97"
"J&amp;KBANK","EQ","16-Apr-2019","         61.20","         61.50","         63.70","         61.15","         62.40","         62.25","         62.52","     776098","            48517917.90","       5723","     296410","         38.19"
"J&amp;KBANK","EQ","18-Apr-2019","         62.25","         65.00","         65.00","         61.15","         61.60","         61.95","         62.50","     650619","            40666635.10","       4410","     265936","         40.87"
"J&amp;KBANK","EQ","22-Apr-2019","         61.95","         61.50","         63.75","         58.00","         58.35","         58.25","         60.21","     650982","            39198759.60","       3349","     376177","         57.79"
"J&amp;KBANK","EQ","23-Apr-2019","         58.25","         58.70","         61.00","         58.35","         59.45","         59.50","         59.76","     600393","            35878815.95","       3611","     206513","         34.40"
"J&amp;KBANK","EQ","24-Apr-2019","         59.50","         60.00","         60.75","         59.70","         60.20","         60.35","         60.24","     338996","            20421288.70","       3993","     172537","         50.90"
"J&amp;KBANK","EQ","25-Apr-2019","         60.35","         60.40","         62.00","         60.15","         60.90","         60.65","         61.05","     655286","            40006802.55","       4121","     266821","         40.72"
"J&amp;KBANK","EQ","26-Apr-2019","         60.65","         60.50","         65.40","         60.50","         62.80","         62.90","         63.96","    3115132","           199252382.50","      18923","     838677","         26.92"
"J&amp;KBANK","EQ","30-Apr-2019","         62.90","         63.00","         63.00","         59.75","         60.50","         60.75","         60.85","     700643","            42633882.55","       5299","     305027","         43.54"
"J&amp;KBANK","EQ","02-May-2019","         60.75","         61.00","         62.00","         60.10","         60.70","         60.60","         61.30","     604836","            37078368.00","       4767","     247961","         41.00"
